# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:gr.fac. D             16:gr.fac. f          
       6.813638991903e+11       1.628086916171e-21       6.802383722970e-07       1.001655299954e+18       1.417428100813e+04       2.080280599685e-08       9.657843375935e+15       3.927355357107e-07       5.930557897711e+35       7.754429924908e+26       4.223545710734e+27       3.518813247345e-08       4.102575451567e+35       1.003313339927e+36       5.364554094242e-06       2.606482937139e+00 
       6.766275066437e+11       1.650959909243e-21       6.849986675661e-07       9.877780067549e+17       1.417428100813e+04       2.094842563882e-08       9.590708417012e+15       3.954846844578e-07       5.767368059167e+35       7.593840377751e+26       4.136078637119e+27       3.518813247345e-08       3.989685798165e+35       9.757053906287e+35       5.462091441401e-06       2.559938598987e+00 
       6.719240383751e+11       1.674154244995e-21       6.897953426233e-07       9.740929745724e+17       1.417428100812e+04       2.109506461829e-08       9.524040136056e+15       3.982530772461e-07       5.608668679002e+35       7.436576542852e+26       4.050422953623e+27       3.518813247345e-08       3.879902504169e+35       9.488571231112e+35       5.559628788561e-06       2.515027395507e+00 
       6.672532655164e+11       1.697674437969e-21       6.946229405003e-07       9.605975397535e+17       1.417428100812e+04       2.124273007061e-08       9.457835289029e+15       4.010408487839e-07       5.454336194275e+35       7.282569546725e+26       3.966541147454e+27       3.518813247345e-08       3.773140092581e+35       9.227476333804e+35       5.657166135722e-06       2.471664854218e+00 
       6.626149607908e+11       1.721525066134e-21       6.994850991759e-07       9.472890755481e+17       1.417428100811e+04       2.139142918110e-08       9.392090654444e+15       4.038481347224e-07       5.304250442098e+35       7.131751942211e+26       3.884396482686e+27       3.518813247345e-08       3.669315438454e+35       8.973565926527e+35       5.754703482882e-06       2.429772229582e+00 
       6.580088985013e+11       1.745710771773e-21       7.043818186503e-07       9.341649915980e+17       1.417428100811e+04       2.154116918536e-08       9.326803033208e+15       4.066750716624e-07       5.158294566079e+35       6.984057678941e+26       3.803952984173e+27       3.518813247345e-08       3.568347704170e+35       8.726642315273e+35       5.852240830043e-06       2.389276025769e+00 
       6.534348545196e+11       1.770236262391e-21       7.093130989233e-07       9.212227334327e+17       1.417428100810e+04       2.169195736965e-08       9.261969248465e+15       4.095217971609e-07       5.016354925337e+35       6.839422074411e+26       3.725175421792e+27       3.518813247345e-08       3.470158276505e+35       8.486513245933e+35       5.949778177205e-06       2.350107566344e+00 
       6.488926062756e+11       1.795106311625e-21       7.142771210056e-07       9.084597819725e+17       1.417428100810e+04       2.184380107123e-08       9.197586145443e+15       4.123884497379e-07       4.878321006022e+35       6.697781785649e+26       3.648029295016e+27       3.518813247345e-08       3.374670705414e+35       8.252991754614e+35       6.047315524367e-06       2.312202605611e+00 
       6.443819327463e+11       1.820325760181e-21       7.192775228759e-07       8.958736530374e+17       1.417428100809e+04       2.199670767872e-08       9.133650591300e+15       4.152751688828e-07       4.744085335269e+35       6.559074781481e+26       3.572480817800e+27       3.518813247345e-08       3.281810644514e+35       8.025896022067e+35       6.144852871529e-06       2.275500976965e+00 
       6.399026144452e+11       1.845899516770e-21       7.243124855449e-07       8.834618968648e+17       1.417428100809e+04       2.215068463247e-08       9.070159474971e+15       4.181820950616e-07       4.613543397520e+35       6.423240315359e+26       3.498496903791e+27       3.518813247345e-08       3.191505793192e+35       7.805049232120e+35       6.242390218692e-06       2.239946274215e+00 
       6.354544334112e+11       1.871832559064e-21       7.293820090126e-07       8.712220976315e+17       1.417428100808e+04       2.230573942489e-08       9.007109707018e+15       4.211093697237e-07       4.486593553147e+35       6.290218898761e+26       3.426045151831e+27       3.518813247345e-08       3.103685840316e+35       7.590279434014e+35       6.339927565856e-06       2.205485562319e+00 
       6.310371731988e+11       1.898129934669e-21       7.344879122684e-07       8.591518729841e+17       1.417428100808e+04       2.246187960086e-08       8.944498219478e+15       4.240571353083e-07       4.363136959319e+35       6.159952275134e+26       3.355093831772e+27       3.518813247345e-08       3.018282409491e+35       7.381419408521e+35       6.437464913020e-06       2.172069114421e+00 
       6.266506188667e+11       1.924796762103e-21       7.396301953122e-07       8.472488735753e+17       1.417428100807e+04       2.261911275806e-08       8.882321965714e+15       4.270255352520e-07       4.243077493040e+35       6.032383394384e+26       3.285611870580e+27       3.518813247345e-08       2.935229005818e+35       7.178306537746e+35       6.535002260185e-06       2.139650172431e+00 
       6.222945569679e+11       1.951838231795e-21       7.448070391547e-07       8.355107826064e+17       1.417428100807e+04       2.277744654736e-08       8.820577920268e+15       4.300147139952e-07       4.126321676309e+35       5.907456387891e+26       3.217568838720e+27       3.518813247345e-08       2.854460964124e+35       6.980782678516e+35       6.632539607351e-06       2.108184728736e+00 
       6.179687755390e+11       1.979259607095e-21       7.500202627853e-07       8.239353153765e+17       1.417428100806e+04       2.293688867318e-08       8.759263078714e+15       4.330248169895e-07       4.012778603338e+35       5.785116544038e+26       3.150934936840e+27       3.518813247345e-08       2.775915398614e+35       6.788694039246e+35       6.730076954518e-06       2.077631326888e+00 
       6.136730640904e+11       2.007066225296e-21       7.552716851933e-07       8.125202188378e+17       1.417428100806e+04       2.309744689389e-08       8.698374457507e+15       4.360559907047e-07       3.902359869774e+35       5.665310284254e+26       3.085680982709e+27       3.518813247345e-08       2.699531153906e+35       6.601891060202e+35       6.827614301685e-06       2.047950879378e+00 
       6.094072135951e+11       2.035263498675e-21       7.605576684000e-07       8.012632711569e+17       1.417428100805e+04       2.325912902214e-08       8.637909093847e+15       4.391083826359e-07       3.794979503867e+35       5.547985139548e+26       3.021778398447e+27       3.518813247345e-08       2.625248757419e+35       6.420228297051e+35       6.925151648854e-06       2.019106500814e+00 
       6.051710164797e+11       2.063856915547e-21       7.658818503842e-07       7.901622812827e+17       1.417428100805e+04       2.342194292528e-08       8.577864045524e+15       4.421821413105e-07       3.690553899532e+35       5.433089727529e+26       2.959199198001e+27       3.518813247345e-08       2.553010373062e+35       6.243564307619e+35       7.022688996023e-06       1.991063354988e+00 
       6.009642666134e+11       2.092852041333e-21       7.712424121564e-07       7.792150885195e+17       1.417428100804e+04       2.358589652575e-08       8.518236390785e+15       4.452774162957e-07       3.589001751253e+35       5.320573729905e+26       2.897915974894e+27       3.518813247345e-08       2.482759756212e+35       6.071761541765e+35       7.120226343193e-06       1.963788514527e+00 
       5.967867592983e+11       2.122254519640e-21       7.766411727061e-07       7.684195621068e+17       1.417428100804e+04       2.375099780143e-08       8.459023228184e+15       4.483943582058e-07       3.490243990782e+35       5.210387870444e+26       2.837901890220e+27       3.518813247345e-08       2.414442209912e+35       5.904686234284e+35       7.217763690364e-06       1.937250831918e+00 
       5.926382912594e+11       2.152070073364e-21       7.820781320333e-07       7.577736008043e+17       1.417428100803e+04       2.391725478603e-08       8.400221676445e+15       4.515331187091e-07       3.394203725573e+35       5.102483893398e+26       2.779130660892e+27       3.518813247345e-08       2.348004542292e+35       5.742208300759e+35       7.315301037537e-06       1.911420820846e+00 
       5.885186606349e+11       2.182304505802e-21       7.875532901380e-07       7.472751324831e+17       1.417428100803e+04       2.408467556952e-08       8.341828874321e+15       4.546938505360e-07       3.300806178914e+35       4.996814542362e+26       2.721576548127e+27       3.518813247345e-08       2.283395025150e+35       5.584201236276e+35       7.412838384710e-06       1.886270546908e+00 
       5.844276669661e+11       2.212963701780e-21       7.930648280308e-07       7.369221137224e+17       1.417428100802e+04       2.425326829850e-08       8.283841980454e+15       4.578767074855e-07       3.209978631710e+35       4.893333539586e+26       2.665214346180e+27       3.518813247345e-08       2.220563353676e+35       5.430542016931e+35       7.510375731885e-06       1.861773526839e+00 
