# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)n_ncdm[0]          13:(.)rho_ncdm[0]        14:(.)p_ncdm[0]          15:(.)n_ncdm[1]          16:(.)rho_ncdm[1]        17:(.)p_ncdm[1]          18:(.)rho_lambda         19:(.)rho_ur             20:(.)rho_crit           21:(.)rho_dcdm           22:(.)rho_dr             23:gr.fac. D             24:gr.fac. f          
       1.308476364301e+06       4.410880860611e-10       3.539893347479e-01       3.698788159789e+06       1.421782388698e+04       1.086593033619e-02       1.860370072574e+10       2.043497586018e-01       8.065734610440e+12       5.491755065057e+09       2.492626663515e+08       4.500956973241e+05       1.855963697452e+12       6.186545591612e+11       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       3.723657329829e+12       1.368103385100e+13       2.993719554438e+10       9.002255978761e-02       1.898085765407e-04       7.710377664946e-02 
       1.299380651232e+06       4.472822377643e-10       3.564656435155e-01       3.647576878279e+06       1.421782141067e+04       1.094199028991e-02       1.847437626153e+10       2.057790899567e-01       7.843790595306e+12       5.378023631984e+09       2.441005642694e+08       4.407744460902e+05       1.804893329563e+12       6.016311032903e+11       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       3.621193822327e+12       1.330481708296e+13       2.931721156636e+10       8.939616722206e-02       1.899106824642e-04       7.708899317894e-02 
       1.290348165564e+06       4.535633541728e-10       3.589592637636e-01       3.597074866182e+06       1.421781891705e+04       1.101858264142e-02       1.834595077575e+10       2.072184109591e-01       7.627953784751e+12       5.266647515107e+09       2.390453665172e+08       4.316462329057e+05       1.755228258338e+12       5.850760796395e+11       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       3.521549789826e+12       1.293894759292e+13       2.871006711973e+10       8.877412893810e-02       1.900128238569e-04       7.707441189364e-02 
       1.281378467780e+06       4.599326558514e-10       3.614703163530e-01       3.547272298622e+06       1.421781640600e+04       1.109571111720e-02       1.821841801932e+10       2.086677913167e-01       7.418056127761e+12       5.157577937157e+09       2.340948591665e+08       4.227070600616e+05       1.706929814444e+12       5.689765984314e+11       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       3.424647649263e+12       1.258314076057e+13       2.811549630503e+10       8.815641466773e-02       1.901150009858e-04       7.706003386954e-02 
       1.272471121422e+06       4.663913804872e-10       3.639989229887e-01       3.498159486832e+06       1.421781387739e+04       1.117337946980e-02       1.809177178655e+10       2.101273012224e-01       7.213934197555e+12       5.050767131011e+09       2.292468741381e+08       4.139530126387e+05       1.659960392607e+12       5.533201245740e+11       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       3.330411952417e+12       1.223711979531e+13       2.753323872944e+10       8.754299435337e-02       1.902172141199e-04       7.704586019054e-02 
       1.263625693064e+06       4.729407831296e-10       3.665452062232e-01       3.449726876265e+06       1.421781133111e+04       1.125159147805e-02       1.796600591493e+10       2.115970113569e-01       7.015429064337e+12       4.946168318778e+09       2.244992882524e+08       4.053802567941e+05       1.614283422327e+12       5.380944679013e+11       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       3.238769327162e+12       1.190061552083e+13       2.696303939270e+10       8.693383814634e-02       1.903194635303e-04       7.703189194850e-02 
       1.254841752291e+06       4.795821364339e-10       3.691092894587e-01       3.401965044735e+06       1.421780876702e+04       1.133035094722e-02       1.784111428476e+10       2.130769928927e-01       6.822386171556e+12       4.843735691309e+09       2.198500222998e+08       3.969850380811e+05       1.569863339412e+12       5.232877736824e+11       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       3.149648420339e+12       1.157336616560e+13       2.640464857548e+10       8.632891640550e-02       1.904217494901e-04       7.701813024331e-02 
       1.246118871683e+06       4.863167309076e-10       3.716912969612e-01       3.354864700582e+06       1.421780618502e+04       1.140966170920e-02       1.771709081889e+10       2.145673174973e-01       6.634655215568e+12       4.743424388137e+09       2.152970401297e+08       3.887636798057e+05       1.526665558282e+12       5.088885133905e+11       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       3.062979842203e+12       1.125511715921e+13       2.585782172998e+10       8.572819969571e-02       1.905240722743e-04       7.700457618292e-02 
       1.237456626791e+06       4.931458751613e-10       3.742913538572e-01       3.308416680868e+06       1.421780358496e+04       1.148952762272e-02       1.759392948242e+10       2.160680573367e-01       6.452090028607e+12       4.645190477829e+09       2.108383477591e+08       3.807125814160e+05       1.484656445043e+12       4.948854757277e+11       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       2.978696112397e+12       1.094562093425e+13       2.532231937286e+10       8.513165878646e-02       1.906264321602e-04       7.699123088339e-02 
       1.228854596114e+06       5.000708961619e-10       3.769095861480e-01       3.262611949589e+06       1.421780096673e+04       1.156995257351e-02       1.747162428240e+10       2.175792850785e-01       6.274548464983e+12       4.548990938746e+09       2.064719924993e+08       3.728282169254e+05       1.443803291299e+12       4.812677578955e+11       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       2.896731607405e+12       1.064463673360e+13       2.479790698032e+10       8.453926465046e-02       1.907288294269e-04       7.697809546899e-02 
