# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)n_ncdm[0]          13:(.)rho_ncdm[0]        14:(.)p_ncdm[0]          15:(.)n_ncdm[1]          16:(.)rho_ncdm[1]        17:(.)p_ncdm[1]          18:(.)rho_lambda         19:(.)rho_ur             20:(.)rho_crit           21:(.)rho_dcdm           22:(.)rho_dr             23:gr.fac. D             24:gr.fac. f          
       7.888564869275e+11       1.214194735817e-21       5.873407644685e-07       1.343097478460e+18       1.417854795389e+04       1.797354549126e-08       1.118483952865e+16       3.391016009874e-07       1.065543236157e+36       1.203390338995e+27       5.462011342570e+24       9.862799913082e+22       2.451865390135e+35       8.172884633783e+34       5.220868881847e+04       5.168610447320e+04       1.426245066959e+00       3.500028081119e-08       4.931810537455e+35       1.803910836647e+36       6.521641543026e+27       9.957947840527e+02       3.320647160635e-06       4.216369456995e+00 
       7.833728767899e+11       1.231252957655e-21       5.914534995100e-07       1.324489722371e+18       1.417854795388e+04       1.809936030970e-08       1.110708989935e+16       3.414753121925e-07       1.036222920654e+36       1.178468853926e+27       5.348896395815e+24       9.658547300436e+22       2.384397957214e+35       7.947993190713e+34       5.471553111219e+04       5.416785879641e+04       1.497619348649e+00       3.500028081119e-08       4.796103007200e+35       1.754273024666e+36       6.386582296601e+27       9.881381856789e+02       3.418313253582e-06       4.095901758221e+00 
       7.779273850942e+11       1.248550830450e-21       5.955935193924e-07       1.306139764835e+18       1.417854795388e+04       1.822605583186e-08       1.102988073421e+16       3.438656393760e-07       1.007709405731e+36       1.154063477719e+27       5.238123991098e+24       9.458524635690e+22       2.318787010593e+35       7.729290035309e+34       5.358240560215e+04       5.304604477001e+04       1.446286538251e+00       3.500028081119e-08       4.664129710777e+35       1.706001085282e+36       6.254320045368e+27       9.805550217158e+02       3.515979346530e-06       3.982126709380e+00 
       7.725197468661e+11       1.266091721060e-21       5.997626431054e-07       1.288044034218e+18       1.417854795387e+04       1.835363822268e-08       1.095320827627e+16       3.462726988498e-07       9.799804908373e+35       1.130163522071e+27       5.129645615792e+24       9.262644319184e+22       2.254981465751e+35       7.516604885838e+34       5.424191765764e+04       5.369894222391e+04       1.455505490857e+00       3.500028081119e-08       4.535787894109e+35       1.659057434083e+36       6.124796865252e+27       9.730442255601e+02       3.613645439477e-06       3.874501663180e+00 
       7.671496989732e+11       1.283879043643e-21       6.039608706487e-07       1.270199008369e+18       1.417854795387e+04       1.848211369023e-08       1.087706879470e+16       3.486966077398e-07       9.530145863079e+35       1.106758520030e+27       5.023413761936e+24       9.070820565394e+22       2.192931643852e+35       7.309772146174e+34       5.663234661684e+04       5.606544742881e+04       1.523015362868e+00       3.500028081119e-08       4.410977630577e+35       1.613405520860e+36       5.997956031749e+27       9.656047533258e+02       3.711311532423e-06       3.772541093096e+00 
       7.618169801124e+11       1.301916260319e-21       6.081882020226e-07       1.252601213933e+18       1.417854795387e+04       1.861148848606e-08       1.080145858461e+16       3.511374839920e-07       9.267906965572e+35       1.083838221405e+27       4.919381905433e+24       8.882969365365e+22       2.132589233059e+35       7.108630776863e+34       5.720418550592e+04       5.663154865312e+04       1.529419120019e+00       3.500028081119e-08       4.289601743220e+35       1.569009801148e+36       5.873741995084e+27       9.582355832654e+02       3.808977625369e-06       3.675809270197e+00 
       7.565213307968e+11       1.320206881853e-21       6.124446372269e-07       1.235247225679e+18       1.417854795386e+04       1.874176890546e-08       1.072637396683e+16       3.535954463780e-07       9.012884037302e+35       1.061392588283e+27       4.817504485670e+24       8.699008449913e+22       2.073907250921e+35       6.913024169736e+34       5.601952147068e+04       5.545871245480e+04       1.476996315271e+00       3.500028081119e-08       4.171565729076e+35       1.525835708548e+36       5.752100355887e+27       9.509357152062e+02       3.906643718315e-06       3.583914038443e+00 
       7.512624933433e+11       1.338754468328e-21       6.167319952510e-07       1.218133665827e+18       1.417854795386e+04       1.887296128779e-08       1.065181128782e+16       3.560706145006e-07       8.764878518052e+35       1.039411790628e+27       4.717736885566e+24       8.518857253602e+22       2.016840007793e+35       6.722800025976e+34       5.830036977528e+04       5.771673305103e+04       1.540976175704e+00       3.500028081119e-08       4.056777685600e+35       1.483849627822e+36       5.632977841363e+27       9.437041700025e+02       4.004309811261e-06       3.496501500923e+00 
       7.460402118602e+11       1.357562629846e-21       6.210502760950e-07       1.201257203396e+18       1.417854795385e+04       1.900507201680e-08       1.057776691938e+16       3.585631088000e-07       8.523697311345e+35       1.017886201980e+27       4.620035412035e+24       8.342436879455e+22       1.961343071262e+35       6.537810237541e+34       5.880153405293e+04       5.821286696429e+04       1.545369805643e+00       3.500028081119e-08       3.945148239106e+35       1.443018868710e+36       5.516322281967e+27       9.365399890017e+02       4.101975904207e-06       3.413251465189e+00 
       7.408542322345e+11       1.376635027224e-21       6.253976607695e-07       1.184614553552e+18       1.417854795385e+04       1.913810752091e-08       1.050423725856e+16       3.610730505595e-07       8.289152634095e+35       9.968063952348e+26       4.524357276846e+24       8.169670064405e+22       1.907373231553e+35       6.357910771842e+34       6.097709600431e+04       6.036665533143e+04       1.606645028082e+00       3.500028081119e-08       3.836590475186e+35       1.403311640487e+36       5.402082588552e+27       9.294422335257e+02       4.199641997152e-06       3.333873524142e+00 
