#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:a                      2:tau [Mpc]              3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:eta_prime             14:h_prime               15:phi_prime             16:delta_ur              17:theta_ur              18:shear_ur              19:delta_cdm             20:theta_cdm             21:delta_ncdm[0]         22:theta_ncdm[0]         23:shear_ncdm[0]         24:cs2_ncdm[0]           25:w_p[0]                26:w_theta[0]            27:pi_ncdm[0]            28:k_fss_wdm[0]          29:w_trial_1             30:w_trial_2             31:delta_dcdm            32:theta_dcdm            33:delta_dr              34:theta_dr              35:shear_dr           
       1.011968319555e-01       4.799070949688e+03      -6.485892946343e-02      -8.274100455408e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.034803747601e+03      -1.017215328027e-03       4.892036180308e-02       4.892036079932e-02      -7.942232175294e-08       1.654822531124e+00      -3.447033141374e-08      -6.475429103091e-02      -8.274112655621e-01       0.000000000000e+00      -2.106151786747e+03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.211312169084e-01       1.599835941804e-05       1.963238029495e-05      -2.106151786747e+03       0.000000000000e+00      -8.006056393542e+00      -2.383605824789e+00      -1.719025790069e+00 
       1.013842939263e-01       4.803751498358e+03      -6.486536822373e-02      -8.281745833887e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.038673518970e+03      -1.015352934676e-03       4.891999497728e-02       4.891999397259e-02      -7.920075657518e-08       1.656351784017e+00      -3.442731931019e-08      -6.475284158164e-02      -8.281758920083e-01       0.000000000000e+00      -2.110026314881e+03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.210193642261e-01       1.599835941804e-05       1.963405928702e-05      -2.110026314881e+03       0.000000000000e+00      -8.006054642022e+00      -2.385794723672e+00      -1.719027801090e+00 
       1.015725195466e-01       4.808446754823e+03      -6.487239580756e-02      -8.289415191025e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.042559054914e+03      -1.013491246028e-03       4.891962684830e-02       4.891962584268e-02      -7.897933887814e-08       1.657885845053e+00      -3.438495873442e-08      -6.475138221265e-02      -8.289429225263e-01       0.000000000000e+00      -2.113916613793e+03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.209073715870e-01       1.599835941804e-05       1.963574271365e-05      -2.113916613793e+03       0.000000000000e+00      -8.006052939163e+00      -2.387990521124e+00      -1.719029820622e+00 
       1.017615539346e-01       4.813157801878e+03      -6.488005706261e-02      -8.297110317053e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.046461286652e+03      -1.011629971021e-03       4.891925723150e-02       4.891925622494e-02      -7.875802200686e-08       1.659425073136e+00      -3.434315557995e-08      -6.474991176459e-02      -8.297125365682e-01       0.000000000000e+00      -2.117823615750e+03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.207952146150e-01       1.599835941804e-05       1.963743095621e-05      -2.117823615750e+03       0.000000000000e+00      -8.006051286015e+00      -2.390193724344e+00      -1.719031849525e+00 
       1.019514423922e-01       4.817885722705e+03      -6.488840169842e-02      -8.304832959989e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.050381149188e+03      -1.009768832460e-03       4.891888609761e-02       4.891888509011e-02      -7.853676031103e-08       1.660969818784e+00      -3.430196781769e-08      -6.474843031784e-02      -8.304849093922e-01       0.000000000000e+00      -2.121748256790e+03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.206828691639e-01       1.599835941804e-05       1.963912439470e-05      -2.121748256790e+03       0.000000000000e+00      -8.006049679035e+00      -2.392404839840e+00      -1.719033887324e+00 
       1.021422306818e-01       4.822631607729e+03      -6.489748333179e-02      -8.312584879572e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.054319587017e+03      -1.007907565142e-03       4.891851341572e-02       4.891851240727e-02      -7.831550857866e-08       1.662520434920e+00      -3.426145304769e-08      -6.474693793785e-02      -8.312602174602e-01       0.000000000000e+00      -2.125691482446e+03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.205703111086e-01       1.599835941804e-05       1.964082341092e-05      -2.125691482446e+03       0.000000000000e+00      -8.006048117856e+00      -2.394624377490e+00      -1.719035936404e+00 
       1.023339653212e-01       4.827396561879e+03      -6.490735892240e-02      -8.320367889633e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.058277560223e+03      -1.006045913955e-03       4.891813904142e-02       4.891813803203e-02      -7.809422152709e-08       1.664077285349e+00      -3.422156084357e-08      -6.474543378309e-02      -8.320386426744e-01       0.000000000000e+00      -2.129654253847e+03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.204575161427e-01       1.599835941804e-05       1.964252839157e-05      -2.129654253847e+03       0.000000000000e+00      -8.006046604673e+00      -2.396852854523e+00      -1.719037999728e+00 
       1.025266938887e-01       4.832181712044e+03      -6.491808983509e-02      -8.328183846060e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.062256050793e+03      -1.004183632056e-03       4.891776280477e-02       4.891776179443e-02      -7.787285361138e-08       1.665640742354e+00      -3.418221884690e-08      -6.474391681067e-02      -8.328203711768e-01       0.000000000000e+00      -2.133637554039e+03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.203444596330e-01       1.599835941804e-05       1.964423973046e-05      -2.133637554039e+03       0.000000000000e+00      -8.006045139234e+00      -2.399090798550e+00      -1.719040077337e+00 
       1.027204653381e-01       4.836988214727e+03      -6.492974375377e-02      -8.336034606800e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.066256069086e+03      -1.002320479125e-03       4.891738470057e-02       4.891738368927e-02      -7.765135899980e-08       1.667211178702e+00      -3.414351725337e-08      -6.474238730103e-02      -8.336055893510e-01       0.000000000000e+00      -2.137642394463e+03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.202311165005e-01       1.599835941804e-05       1.964595783041e-05      -2.137642394463e+03       0.000000000000e+00      -8.006043719330e+00      -2.401338750112e+00      -1.719042168780e+00 
       1.029153303213e-01       4.841817263866e+03      -6.494239328152e-02      -8.343922107257e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.070278660513e+03      -1.000456219733e-03       4.891700465953e-02       4.891700364728e-02      -7.742969088425e-08       1.668788982728e+00      -3.410548775864e-08      -6.474084502956e-02      -8.343944913642e-01       0.000000000000e+00      -2.141669821640e+03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.201174609765e-01       1.599835941804e-05       1.964768310701e-05      -2.141669821640e+03       0.000000000000e+00      -8.006042347824e+00      -2.403597267622e+00      -1.719044276169e+00 
       1.031113415462e-01       4.846670099448e+03      -6.495611597085e-02      -8.351848389397e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.074324912910e+03      -9.985906216052e-04       4.891662249313e-02       4.891662147992e-02      -7.720780103586e-08       1.670374564159e+00      -3.406805134425e-08      -6.473928882780e-02      -8.351872820797e-01       0.000000000000e+00      -2.145720924557e+03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.200034663942e-01       1.599835941804e-05       1.964941599188e-05      -2.145720924557e+03       0.000000000000e+00      -8.006041029460e+00      -2.405866931694e+00      -1.719046400936e+00 
       1.033085541606e-01       4.851548016737e+03      -6.497099624226e-02      -8.359815568412e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.078395964493e+03      -9.967234538611e-04       4.891623806886e-02       4.891623705467e-02      -7.698563970559e-08       1.671968347450e+00      -3.403118833295e-08      -6.473771798811e-02      -8.359841737248e-01       0.000000000000e+00      -2.149796842625e+03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.198891050360e-01       1.599835941804e-05       1.965115693516e-05      -2.149796842625e+03       0.000000000000e+00      -8.006039764988e+00      -2.408148348533e+00      -1.719048541370e+00 
       1.035070261539e-01       4.856452375856e+03      -6.498712643048e-02      -8.367825831564e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.082493012111e+03      -9.948544853639e-04       4.891585136994e-02       4.891585035478e-02      -7.676315534432e-08       1.673570771556e+00      -3.399499631671e-08      -6.473613274426e-02      -8.367853857778e-01       0.000000000000e+00      -2.153898773946e+03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.197743479407e-01       1.599835941804e-05       1.965290640858e-05      -2.153898773946e+03       0.000000000000e+00      -8.006038555574e+00      -2.410442154091e+00      -1.719050697384e+00 
       1.037068188015e-01       4.861384612380e+03      -6.500460558841e-02      -8.375881518107e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.086617320430e+03      -9.929834829580e-04       4.891546226733e-02       4.891546125119e-02      -7.654029383255e-08       1.675182305926e+00      -3.395947118640e-08      -6.473453245011e-02      -8.375911529630e-01       0.000000000000e+00      -2.158027984505e+03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.196591646056e-01       1.599835941804e-05       1.965466491016e-05      -2.158027984505e+03       0.000000000000e+00      -8.006037406522e+00      -2.412749020264e+00      -1.719052871331e+00 
       1.039079971634e-01       4.866346249199e+03      -6.502354024857e-02      -8.383985136140e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.090770232246e+03      -9.911102095391e-04       4.891507052820e-02       4.891506951107e-02      -7.631699803462e-08       1.676803453873e+00      -3.392451678207e-08      -6.473291565101e-02      -8.384017269363e-01       0.000000000000e+00      -2.162185818494e+03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.195435227324e-01       1.599835941804e-05       1.965643296835e-05      -2.162185818494e+03       0.000000000000e+00      -8.006036321974e+00      -2.415069660374e+00      -1.719055063993e+00 
       1.041106306288e-01       4.871338909401e+03      -6.504404720804e-02      -8.392139313558e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.094953179709e+03      -9.892344220883e-04       4.891467606844e-02       4.891467505032e-02      -7.609320770367e-08       1.678434742767e+00      -3.389018861506e-08      -6.473128210724e-02      -8.392173713833e-01       0.000000000000e+00      -2.166373709547e+03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.194273880243e-01       1.599835941804e-05       1.965821114538e-05      -2.166373709547e+03       0.000000000000e+00      -8.006035300672e+00      -2.417404833789e+00      -1.719057274335e+00 
       1.043147935106e-01       4.876364330329e+03      -6.506625326033e-02      -8.400346859244e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.099167696582e+03      -9.873558696722e-04       4.891427881281e-02       4.891427779369e-02      -7.586885874424e-08       1.680076736282e+00      -3.385656015297e-08      -6.472963167875e-02      -8.400383681410e-01       0.000000000000e+00      -2.170593193015e+03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.193107238436e-01       1.599835941804e-05       1.966000004274e-05      -2.170593193015e+03       0.000000000000e+00      -8.006034344311e+00      -2.419755353252e+00      -1.719059504786e+00 
       1.045205657284e-01       4.881424379708e+03      -6.509029492074e-02      -8.408610831414e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.103415432359e+03      -9.854742911306e-04       4.891387854205e-02       4.891387752192e-02      -7.564388237441e-08       1.681730048067e+00      -3.382357768251e-08      -6.472796310684e-02      -8.408650240334e-01       0.000000000000e+00      -2.174845920096e+03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.191934908241e-01       1.599835941804e-05       1.966180030752e-05      -2.174845920096e+03       0.000000000000e+00      -8.006033457084e+00      -2.422122093215e+00      -1.719061758854e+00 
       1.047280335812e-01       4.886521073839e+03      -6.511632046827e-02      -8.416934532884e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.107698168209e+03      -9.835894125311e-04       4.891347501601e-02       4.891347399488e-02      -7.541820464293e-08       1.683395340798e+00      -3.379118021070e-08      -6.472627500388e-02      -8.416976703988e-01       0.000000000000e+00      -2.179133673800e+03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.190756465200e-01       1.599835941804e-05       1.966361263815e-05      -2.179133673800e+03       0.000000000000e+00      -8.006032639217e+00      -2.424505997675e+00      -1.719064036893e+00 
       1.049372906073e-01       4.891656597836e+03      -6.514449260251e-02      -8.425321492330e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.112017834729e+03      -9.817009444933e-04       4.891306815834e-02       4.891306713619e-02      -7.519174597990e-08       1.685073322437e+00      -3.375947758934e-08      -6.472456733598e-02      -8.425366612185e-01       0.000000000000e+00      -2.183458386714e+03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.189571450323e-01       1.599835941804e-05       1.966543779058e-05      -2.183458386714e+03       0.000000000000e+00      -8.006031889036e+00      -2.426908088609e+00      -1.719066339691e+00 
       1.051484385692e-01       4.896833328744e+03      -6.517498757565e-02      -8.433775577748e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.116376532246e+03      -9.798085791730e-04       4.891265778171e-02       4.891265675853e-02      -7.496441993880e-08       1.686764768927e+00      -3.372848922966e-08      -6.472283923118e-02      -8.433823844636e-01       0.000000000000e+00      -2.187822161329e+03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.188379364404e-01       1.599835941804e-05       1.966727658756e-05      -2.187822161329e+03       0.000000000000e+00      -8.006031210419e+00      -2.429329478311e+00      -1.719068671064e+00 
       1.053615886014e-01       4.902053862514e+03      -6.520799643885e-02      -8.442301048901e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.120776554547e+03      -9.779119866908e-04       4.891224355588e-02       4.891224253166e-02      -7.473613216884e-08       1.688470534678e+00      -3.369811632993e-08      -6.472108873110e-02      -8.442352673392e-01       0.000000000000e+00      -2.192227293798e+03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.187179662247e-01       1.599835941804e-05       1.966912992810e-05      -2.192227293798e+03       0.000000000000e+00      -8.006030607818e+00      -2.431771382183e+00      -1.719071033075e+00 
       1.055768625174e-01       4.907321044627e+03      -6.524372894565e-02      -8.450902529747e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.125220415840e+03      -9.760108112361e-04       4.891182528417e-02       4.891182425890e-02      -7.450677973662e-08       1.690191547053e+00      -3.366840835162e-08      -6.471931501045e-02      -8.450957735263e-01       0.000000000000e+00      -2.196676300919e+03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.185971747044e-01       1.599835941804e-05       1.967099879685e-05      -2.196676300919e+03       0.000000000000e+00      -8.006030080695e+00      -2.434235131560e+00      -1.719073424760e+00 
       1.057943943293e-01       4.912638005718e+03      -6.528241455044e-02      -8.459585098101e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.129710882107e+03      -9.741046665583e-04       4.891140278701e-02       4.891140176069e-02      -7.427624967935e-08       1.691928824297e+00      -3.363945435199e-08      -6.471751745523e-02      -8.459644121487e-01       0.000000000000e+00      -2.201171951524e+03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.184754962551e-01       1.599835941804e-05       1.967288427696e-05      -2.201171951524e+03       0.000000000000e+00      -8.006029632664e+00      -2.436722191030e+00      -1.719075848546e+00 
       1.060143320346e-01       4.918008203423e+03      -6.532430299893e-02      -8.468354409643e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.134251007993e+03      -9.721931306448e-04       4.891097569925e-02       4.891097467186e-02      -7.404441720023e-08       1.693683500342e+00      -3.361119347056e-08      -6.471569405185e-02      -8.468417501711e-01       0.000000000000e+00      -2.205717303406e+03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.183528583737e-01       1.599835941804e-05       1.967478756545e-05      -2.205717303406e+03       0.000000000000e+00      -8.006029271184e+00      -2.439234179115e+00      -1.719078307919e+00 
       1.062368397111e-01       4.923435471426e+03      -6.536966822757e-02      -8.477216729412e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.138844180069e+03      -9.702757395468e-04       4.891054364086e-02       4.891054261239e-02      -7.381114417658e-08       1.695456831085e+00      -3.358358189976e-08      -6.471384276572e-02      -8.477284155426e-01       0.000000000000e+00      -2.210315746624e+03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.182291807017e-01       1.599835941804e-05       1.967670998943e-05      -2.210315746624e+03       0.000000000000e+00      -8.006028998964e+00      -2.441772890271e+00      -1.719080802753e+00 
       1.064621000039e-01       4.928924077645e+03      -6.541881256242e-02      -8.486178981161e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.143494168127e+03      -9.683519800414e-04       4.891010637547e-02       4.891010534591e-02      -7.357627733439e-08       1.697250204259e+00      -3.355674791424e-08      -6.471196282466e-02      -8.486251021295e-01       0.000000000000e+00      -2.214971054858e+03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.181043738538e-01       1.599835941804e-05       1.967865302551e-05      -2.214971054858e+03       0.000000000000e+00      -8.006028817746e+00      -2.444340321198e+00      -1.719083334780e+00 
       1.066903170954e-01       4.934478793729e+03      -6.547206753799e-02      -8.495248950438e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.148205186498e+03      -9.664212808517e-04       4.890966348448e-02       4.890966245382e-02      -7.333964529161e-08       1.699065180032e+00      -3.353068778570e-08      -6.471005212992e-02      -8.495325900160e-01       0.000000000000e+00      -2.219687446779e+03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.179783378707e-01       1.599835941804e-05       1.968061832531e-05      -2.219687446779e+03       0.000000000000e+00      -8.006028734995e+00      -2.446938705110e+00      -1.719085909535e+00 
       1.069217202764e-01       4.940104978568e+03      -6.552979817416e-02      -8.504435409979e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.152981967776e+03      -9.644830020957e-04       4.890921440056e-02       4.890921336878e-02      -7.310105564260e-08       1.700903516062e+00      -3.350530509774e-08      -6.470810754608e-02      -8.504517580310e-01       0.000000000000e+00      -2.224469659861e+03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.178509604857e-01       1.599835941804e-05       1.968260774415e-05      -2.224469659861e+03       0.000000000000e+00      -8.006028755805e+00      -2.449570550573e+00      -1.719088529959e+00 
       1.071565683017e-01       4.945808680154e+03      -6.559241029883e-02      -8.513748193379e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.157829852703e+03      -9.625364222612e-04       4.890875873031e-02       4.890875769740e-02      -7.286029182945e-08       1.702767182206e+00      -3.348072465126e-08      -6.470612750877e-02      -8.513835911029e-01       0.000000000000e+00      -2.229323040351e+03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.177221150900e-01       1.599835941804e-05       1.968462337484e-05      -2.229323040351e+03       0.000000000000e+00      -8.006028880729e+00      -2.452238687305e+00      -1.719091198312e+00 
       1.073951547287e-01       4.951596760425e+03      -6.566035363536e-02      -8.523198487140e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.162754900359e+03      -9.605807221571e-04       4.890829593008e-02       4.890829489602e-02      -7.261710823828e-08       1.704658418897e+00      -3.345699522853e-08      -6.470410946394e-02      -8.523292094483e-01       0.000000000000e+00      -2.234253653575e+03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.175916580320e-01       1.599835941804e-05       1.968666759232e-05      -2.234253653575e+03       0.000000000000e+00      -8.006029117689e+00      -2.454946326351e+00      -1.719093921833e+00 
       1.076378145287e-01       4.957477049824e+03      -6.573412787276e-02      -8.532799107381e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.167764024626e+03      -9.586149649353e-04       4.890782520846e-02       4.890782417323e-02      -7.237122457419e-08       1.706579792435e+00      -3.343401061760e-08      -6.470204912763e-02      -8.532898962173e-01       0.000000000000e+00      -2.239268420545e+03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.174594253641e-01       1.599835941804e-05       1.968874310751e-05      -2.239268420545e+03       0.000000000000e+00      -8.006029475800e+00      -2.457697132876e+00      -1.719096705961e+00 
       1.078849324389e-01       4.963458542629e+03      -6.581429402952e-02      -8.542564709580e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.172865166601e+03      -9.566380703080e-04       4.890734590003e-02       4.890734486362e-02      -7.212231948347e-08       1.708534236873e+00      -3.341187869858e-08      -6.469994352750e-02      -8.542671184367e-01       0.000000000000e+00      -2.244375290544e+03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.173252288706e-01       1.599835941804e-05       1.969085303316e-05      -2.244375290544e+03       0.000000000000e+00      -8.006029958975e+00      -2.460495315436e+00      -1.719099553306e+00 
       1.081369535852e-01       4.969551645362e+03      -6.590148271401e-02      -8.552512264083e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.178067513802e+03      -9.546487814161e-04       4.890685719794e-02       4.890685616031e-02      -7.187002135109e-08       1.710525149054e+00      -3.339068856713e-08      -6.469778892756e-02      -8.552625745270e-01       0.000000000000e+00      -2.249583460566e+03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.171888508024e-01       1.599835941804e-05       1.969300097095e-05      -2.249583460566e+03       0.000000000000e+00      -8.006030579574e+00      -2.463345743652e+00      -1.719102471968e+00 
       1.083943972781e-01       4.975768499512e+03      -6.599640554468e-02      -8.562661636443e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.183381784974e+03      -9.526456208786e-04       4.890635794103e-02       4.890635690217e-02      -7.161389651479e-08       1.712556504565e+00      -3.337033683029e-08      -6.469557921005e-02      -8.562782522827e-01       0.000000000000e+00      -2.254903660410e+03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.170500370728e-01       1.599835941804e-05       1.969519112407e-05      -2.254903660410e+03       0.000000000000e+00      -8.006031353046e+00      -2.466254100298e+00      -1.719105469061e+00 
       1.086578753037e-01       4.982123409526e+03      -6.609987529727e-02      -8.573036161950e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.188820607610e+03      -9.506268310261e-04       4.890584702260e-02       4.890584598248e-02      -7.135343462331e-08       1.714632972521e+00      -3.335094719051e-08      -6.469330925687e-02      -8.573164862604e-01       0.000000000000e+00      -2.260348530592e+03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.169084884247e-01       1.599835941804e-05       1.969742844336e-05      -2.260348530592e+03       0.000000000000e+00      -8.006032288514e+00      -2.469227079140e+00      -1.719108548931e+00 
       1.089281167912e-01       4.988633425018e+03      -6.621282575202e-02      -8.583663670919e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.194399031208e+03      -9.485902900421e-04       4.890532308180e-02       4.890532204039e-02      -7.108802740864e-08       1.716760120466e+00      -3.333262658566e-08      -6.469097263306e-02      -8.583800602328e-01       0.000000000000e+00      -2.265933136139e+03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.167638481525e-01       1.599835941804e-05       1.969971883019e-05      -2.265933136139e+03       0.000000000000e+00      -8.006033403890e+00      -2.472272658861e+00      -1.719111723601e+00 
       1.092060030474e-01       4.995319156805e+03      -6.633633994755e-02      -8.594577879673e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.200135246302e+03      -9.465333901561e-04       4.890478423590e-02       4.890478319316e-02      -7.081693906298e-08       1.718944692358e+00      -3.331528025288e-08      -6.468855965931e-02      -8.594723461791e-01       0.000000000000e+00      -2.271675686357e+03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.166156849195e-01       1.599835941804e-05       1.970206942007e-05      -2.271675686357e+03       0.000000000000e+00      -8.006034718445e+00      -2.475400486008e+00      -1.719115004960e+00 
