# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:gr.fac. D             16:gr.fac. f          
       6.719240383780e+13       1.674379036149e-25       6.899426807649e-09       9.739621986690e+21       1.415353142942e+04       2.106418377826e-10       9.510097995368e+17       3.983065512859e-09       5.608668679066e+43       7.486531759344e+32       4.063249293011e+33       3.512938580029e-08       3.877354964815e+43       9.486023644362e+43       4.400796377153e-06       2.515027395725e+00 
       6.672532655193e+13       1.697902387227e-25       6.946720532142e-09       9.604685756499e+21       1.415353142942e+04       2.121163306471e-10       9.443990064914e+17       4.010946971449e-09       5.454336194339e+43       7.331490220941e+32       3.979101861122e+33       3.512938580029e-08       3.770662653300e+43       9.224998848110e+43       4.478003331139e-06       2.471664854420e+00 
       6.626149607938e+13       1.721756217865e-25       6.995833246037e-09       9.471618981431e+21       1.415353142942e+04       2.136011449616e-10       9.378341673201e+17       4.039023600248e-09       5.304250442161e+43       7.179659498895e+32       3.896697071582e+33       3.512938580029e-08       3.666906170317e+43       8.971156612940e+43       4.555210285124e-06       2.429772229769e+00 
       6.580088985043e+13       1.745945170970e-25       7.044945959933e-09       9.340395761381e+21       1.415353142942e+04       2.150963529763e-10       9.313149625820e+17       4.067296765450e-09       5.158294566141e+43       7.030973099143e+32       3.815998835324e+33       3.512938580029e-08       3.566004731328e+43       8.724299297922e+43       4.632417239109e-06       2.389276025940e+00 
       6.534348545226e+13       1.770473954677e-25       7.094058673829e-09       9.210990555074e+21       1.415353142942e+04       2.166020274472e-10       9.248410750566e+17       4.095767842808e-09       5.016354925399e+43       6.885365904677e+32       3.736971810663e+33       3.512938580029e-08       3.467879774725e+43       8.484234700566e+43       4.709624193094e-06       2.350107566498e+00 
       6.488926062786e+13       1.795347343266e-25       7.143171387725e-09       9.083378175094e+21       1.415353142942e+04       2.181182416393e-10       9.184121897285e+17       4.124438217707e-09       4.878321006084e+43       6.742774147018e+32       3.659581387818e+33       3.512938580029e-08       3.372454900660e+43       8.250775907177e+43       4.786831147079e-06       2.312202605748e+00 
       6.443819327494e+13       1.820570178091e-25       7.194103091024e-09       8.957533782978e+21       1.415353142942e+04       2.196450693308e-10       9.120279937721e+17       4.153309285231e-09       4.744085335330e+43       6.603135378298e+32       3.583793673758e+33       3.512938580029e-08       3.279655811566e+43       8.023741147320e+43       4.864038101064e-06       2.275500977086e+00 
       6.399026144483e+13       1.846147368523e-25       7.243215804920e-09       8.833432884387e+21       1.415353142942e+04       2.211825848161e-10       9.056881765364e+17       4.182382450227e-09       4.613543397580e+43       6.466388443903e+32       3.509575477354e+33       3.512938580029e-08       3.189410254302e+43       7.802953652298e+43       4.941245055049e-06       2.239946274319e+00 
       6.354544334144e+13       1.872083892903e-25       7.294147508219e-09       8.711051324333e+21       1.415353142942e+04       2.227308629098e-10       8.993924295297e+17       4.211659127378e-09       4.486593553207e+43       6.332473455697e+32       3.436894294846e+33       3.512938580029e-08       3.101647963903e+43       7.588241517517e+43       5.018452009034e-06       2.205485562406e+00 
       6.310371732019e+13       1.898384799515e-25       7.345079211518e-09       8.590365282482e+21       1.415353142942e+04       2.242899789502e-10       8.931404464048e+17       4.241140741269e-09       4.363136959379e+43       6.201331765789e+32       3.365718295607e+33       3.512938580029e-08       3.016300608869e+43       7.379437568646e+43       5.095658963019e-06       2.172069114491e+00 
       6.266506188699e+13       1.925055207563e-25       7.397829904221e-09       8.471351268512e+21       1.415353142942e+04       2.258600088028e-10       8.869319229442e+17       4.270828726458e-09       4.243077493099e+43       6.072905940851e+32       3.296016308204e+33       3.512938580029e-08       2.933301737962e+43       7.176379231452e+43       5.172865917004e-06       2.139650172484e+00 
       6.222945569711e+13       1.952100308174e-25       7.448761607520e-09       8.353986117548e+21       1.415353142942e+04       2.274410288644e-10       8.807665570449e+17       4.300724527543e-09       4.126321676367e+43       5.947139736965e+32       3.227757806744e+33       3.512938580029e-08       2.852586728469e+43       6.978908405218e+43       5.250072870990e-06       2.108184728771e+00 
       6.179687755423e+13       1.979525365403e-25       7.501512300223e-09       8.238246985648e+21       1.415353142942e+04       2.290331160665e-10       8.746440487040e+17       4.330829599235e-09       4.012778603396e+43       5.823978074989e+32       3.160912897507e+33       3.512938580029e-08       2.774092735884e+43       6.786871339654e+43       5.327279824975e-06       2.077631326905e+00 
       6.136730640936e+13       2.007335717261e-25       7.554262992926e-09       8.124111345359e+21       1.415353142942e+04       2.306363478789e-10       8.685641000039e+17       4.361145406430e-09       3.902359869831e+43       5.703367016437e+32       3.095452305855e+33       3.512938580029e-08       2.697758644981e+43       6.600118515179e+43       5.404486778960e-06       2.047950879378e+00 
       6.094072135984e+13       2.035536776753e-25       7.607013685629e-09       8.011556981330e+21       1.415353142942e+04       2.322508023141e-10       8.625264150982e+17       4.391673424274e-09       3.794979503924e+43       5.585253739858e+32       3.031347363409e+33       3.512938580029e-08       2.623525022226e+43       6.418504526509e+43       5.481693732945e-06       2.019106500796e+00 
