#scalar perturbations for mode k = 1.000000000000e-03 Mpc^(-1)
#    1:a                      2:tau [Mpc]              3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:eta_prime             14:h_prime               15:phi_prime             16:delta_ur              17:theta_ur              18:shear_ur              19:delta_cdm             20:theta_cdm             21:delta_ncdm[0]         22:theta_ncdm[0]         23:shear_ncdm[0]         24:cs2_ncdm[0]           25:w_p[0]                26:w_theta[0]            27:pi_ncdm[0]            28:k_fss_wdm[0]          29:w_trial_1             30:w_trial_2             31:delta_dcdm            32:theta_dcdm            33:delta_dr              34:theta_dr              35:shear_dr           
       2.916603395803e-02       2.459504129992e+03      -6.997995082259e-01      -2.849207018189e-04       1.083905922900e-01       4.861758604297e-04       2.220920628992e-04       1.819484936399e-04      -7.180801809000e-01      -2.061909458599e-08       5.918204762539e-01       5.953804966243e-01      -3.133648456512e-06       1.078100673184e-03      -5.088711743286e-06      -6.918159717854e-01      -2.879279369971e-04       1.085391526798e-01      -7.182857496694e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       2.263335512080e-01       1.599835941804e-05       1.626421206532e-05      -7.182857496694e-01       0.000000000000e+00      -7.556683207578e-01      -7.983984071123e-05       4.644176164585e-02 
       3.007201067734e-02       2.501210104683e+03      -7.138278661726e-01      -2.968433895493e-04       1.099878705876e-01       4.773309762221e-04       2.237186819890e-04       1.827353148444e-04      -7.407313804722e-01      -2.005692180836e-08       5.917684425680e-01       5.951656671707e-01      -3.070077973304e-06       1.094445950990e-03      -4.908462178655e-06      -7.056792543740e-01      -2.997725032869e-04       1.100686439692e-01      -7.409377973764e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       2.228638632044e-01       1.599835941804e-05       1.626627355518e-05      -7.409377973764e-01       0.000000000000e+00      -7.784556997275e-01      -8.353458212174e-05       4.768822275366e-02 
       3.097068096734e-02       2.541969595777e+03      -7.273307591306e-01      -3.086985478527e-04       1.114696729041e-01       4.686026043996e-04       2.251682699047e-04       1.834775426170e-04      -7.631978614989e-01      -1.952961134917e-08       5.917173161593e-01       5.949626270943e-01      -3.009229446646e-06       1.110418102691e-03      -4.739921237002e-06      -7.190251358464e-01      -3.115469402221e-04       1.114855629030e-01      -7.634050850944e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       2.195751117056e-01       1.599835941804e-05       1.626827247994e-05      -7.634050850944e-01       0.000000000000e+00      -8.009984752499e-01      -8.724599577525e-05       4.891106443044e-02 
       3.185287235808e-02       2.581415854879e+03      -7.401933912017e-01      -3.203577541386e-04       1.128268727200e-01       4.600825569246e-04       2.264389323356e-04       1.841694223468e-04      -7.852504408183e-01      -1.903899238565e-08       5.916676385333e-01       5.947723503767e-01      -2.951515950125e-06       1.125873752017e-03      -4.583579964865e-06      -7.317400996415e-01      -3.231240068930e-04       1.127813350436e-01      -7.854584250453e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       2.164842541447e-01       1.599835941804e-05       1.627019249510e-05      -7.854584250453e-01       0.000000000000e+00      -8.230692525860e-01      -9.093328974068e-05       5.009840165933e-02 
       3.271426426859e-02       2.619413258333e+03      -7.523837046856e-01      -3.317569466057e-04       1.140607649240e-01       4.518133551979e-04       2.275397498235e-04       1.848101619218e-04      -8.067812786792e-01      -1.858378827553e-08       5.916196494851e-01       5.945946054203e-01      -2.896988833050e-06       1.140760090770e-03      -4.438941024949e-06      -7.437923476447e-01      -3.344404308851e-04       1.139573960033e-01      -8.069899776376e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       2.135888120064e-01       1.599835941804e-05       1.627202879783e-05      -8.069899776376e-01       0.000000000000e+00      -8.445638908139e-01      -9.457467679895e-05       5.124529814447e-02 
       3.355340655610e-02       2.655955417666e+03      -7.639143187945e-01      -3.428708744745e-04       1.151777282882e-01       4.438084308233e-04       2.284843110048e-04       1.854015327846e-04      -8.277543014618e-01      -1.816134026677e-08       5.915734115751e-01       5.944285921948e-01      -2.845514866306e-06       1.155074914388e-03      -4.305077697859e-06      -7.551942210020e-01      -3.454714718282e-04       1.150200446561e-01      -8.279636717487e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       2.108770084923e-01       1.599835941804e-05       1.627378282238e-05      -8.279636717487e-01       0.000000000000e+00      -8.654505871251e-01      -9.816011982689e-05       5.235079951085e-02 
       3.437038068254e-02       2.691099618392e+03      -7.748187086361e-01      -3.536955331211e-04       1.161860975671e-01       4.360657256640e-04       2.292872104708e-04       1.859464160912e-04      -8.481717129077e-01      -1.776857397866e-08       5.915288951432e-01       5.942733112336e-01      -2.796883138764e-06       1.168840917427e-03      -4.180946479293e-06      -7.659786755249e-01      -3.562134532045e-04       1.159774339481e-01      -8.483817145207e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       2.083336606546e-01       1.599835941804e-05       1.627545891385e-05      -8.483817145207e-01       0.000000000000e+00      -8.857357346130e-01      -1.016862060380e-04       5.341598670392e-02 
       3.516587132903e-02       2.724923955327e+03      -7.851363337187e-01      -3.642358082658e-04       1.170944069703e-01       4.285769962866e-04       2.299623146319e-04       1.864479438005e-04      -8.680507801552e-01      -1.740253009140e-08       5.914860306633e-01       5.941277688203e-01      -2.750869413269e-06       1.182088913784e-03      -4.065547813397e-06      -7.761845894175e-01      -3.666714883477e-04       1.168378875033e-01      -8.682613765554e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       2.059435729485e-01       1.599835941804e-05       1.627706222099e-05      -8.682613765554e-01       0.000000000000e+00      -9.054404838772e-01      -1.051524036646e-04       5.444267871230e-02 
       3.594107678633e-02       2.757522725988e+03      -7.949105378605e-01      -3.745041626465e-04       1.179110606810e-01       4.213289501989e-04       2.305224469644e-04       1.869093462989e-04      -8.874215902530e-01      -1.706039844323e-08       5.914447221545e-01       5.939910000192e-01      -2.707243098617e-06       1.194856019614e-03      -3.957944432774e-06      -7.858546930646e-01      -3.768581750812e-04       1.176095817199e-01      -8.876327483499e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       2.036918290325e-01       1.599835941804e-05       1.627859846935e-05      -8.876327483499e-01       0.000000000000e+00      -9.245983646651e-01      -1.085607644195e-04       5.543328146141e-02 
       3.669739369014e-02       2.788992874768e+03      -8.041840305512e-01      -3.845163213405e-04       1.186438722820e-01       4.143064201077e-04       2.309790632261e-04       1.873337054135e-04      -9.063191698727e-01      -1.673963404397e-08       5.914048640259e-01       5.938621171541e-01      -2.665785060843e-06       1.207180355563e-03      -3.857292301999e-06      -7.950311033264e-01      -3.867893154814e-04       1.183001072980e-01      -9.065308597917e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       2.015646368399e-01       1.599835941804e-05       1.628007332575e-05      -9.065308597917e-01       0.000000000000e+00      -9.432473955377e-01      -1.119145878864e-04       5.639036255861e-02 
       3.743625175963e-02       2.819427448163e+03      -8.129968421838e-01      -3.942889559114e-04       1.192999053331e-01       4.074940203191e-04       2.313422302566e-04       1.877238531783e-04      -9.247793561959e-01      -1.643798453850e-08       5.913663504834e-01       5.937403252851e-01      -2.626294780707e-06       1.219098490248e-03      -3.762846791237e-06      -8.037533015193e-01      -3.964816215768e-04       1.189163196688e-01      -9.249915509673e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.995496095570e-01       1.599835941804e-05       1.628149210917e-05      -9.249915509673e-01       0.000000000000e+00      -9.614259917204e-01      -1.152176831329e-04       5.731643818355e-02 
       3.815902979542e-02       2.848912703556e+03      -8.213855390651e-01      -4.038384662635e-04       1.198854567079e-01       4.008769811482e-04       2.316207311387e-04       1.880823426070e-04      -9.428366994418e-01      -1.615347868168e-08       5.913290802955e-01       5.936249220160e-01      -2.588592304472e-06       1.230644313218e-03      -3.673957374561e-06      -8.120573560473e-01      -4.059515108564e-04       1.194643259707e-01      -9.430493746786e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.976357841794e-01       1.599835941804e-05       1.628285967791e-05      -9.430493746786e-01       0.000000000000e+00      -9.791709198023e-01      -1.184739634615e-04       5.821387250347e-02 
       3.886701691791e-02       2.877527150100e+03      -8.293830803046e-01      -4.131803830838e-04       1.204061043784e-01       3.944415274477e-04       2.318222136371e-04       1.884114533435e-04      -9.605234961354e-01      -1.588439912501e-08       5.912929600593e-01       5.935152915724e-01      -2.552517703944e-06       1.241848659723e-03      -3.590059653524e-06      -8.199757794107e-01      -4.152145173405e-04       1.199495333323e-01      -9.607366297291e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.958135232843e-01       1.599835941804e-05       1.628418040673e-05      -9.607366297291e-01       0.000000000000e+00      -9.965163836494e-01      -1.216872336060e-04       5.908483789595e-02 
       3.956139808805e-02       2.905341556233e+03      -8.370189787374e-01      -4.223291101652e-04       1.208667795409e-01       3.881750133468e-04       2.319533431877e-04       1.887132124978e-04      -9.778694290984e-01      -1.562925098310e-08       5.912579060555e-01       5.934108965146e-01      -2.517929465965e-06       1.252739312912e-03      -3.510666272811e-06      -8.275376858464e-01      -4.242850393964e-04       1.203767200305e-01      -9.780830009444e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.940743744814e-01       1.599835941804e-05       1.628545820698e-05      -9.780830009444e-01       0.000000000000e+00      -1.013493712048e+00      -1.248610850172e-04       5.993130659382e-02 
       4.024325224765e-02       2.932419406761e+03      -8.443195895882e-01      -4.312978485343e-04       1.212718437221e-01       3.820659309102e-04       2.320199442337e-04       1.889894207378e-04      -9.949015226335e-01      -1.538673135687e-08       5.912238380660e-01       5.933112618450e-01      -2.484702452813e-06       1.263341206045e-03      -3.435346836186e-06      -8.347690754094e-01      -4.331762673987e-04       1.207501110258e-01      -9.951155143897e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.924109228762e-01       1.599835941804e-05       1.628669656490e-05      -9.951155143897e-01       0.000000000000e+00      -1.030131356422e+00      -1.279988510949e-04       6.075505784042e-02 
       4.091355688437e-02       2.958817546820e+03      -8.513084395854e-01      -4.400986170954e-04       1.216251622036e-01       3.761038553212e-04       2.320271244526e-04       1.892416789156e-04      -1.011644257983e+00      -1.515570180501e-08       5.911906884404e-01       5.932159755421e-01      -2.452726019001e-06       1.273676644872e-03      -3.363733670112e-06      -8.416931582211e-01      -4.419002066468e-04       1.210734496427e-01      -1.011858652859e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.908166527356e-01       1.599835941804e-05       1.628789858558e-05      -1.011858652859e+00       0.000000000000e+00      -1.046455039268e+00      -1.311035953507e-04       6.155769195523e-02 
       4.157319553113e-02       2.984586873651e+03      -8.580065527587e-01      -4.487423209292e-04       1.219301702450e-01       3.702793616781e-04       2.319793811775e-04       1.894714130312e-04      -1.028119761917e+00      -1.493516436425e-08       5.911583921953e-01       5.931246711187e-01      -2.421902061418e-06       1.283765611665e-03      -3.295499105704e-06      -8.483306756104e-01      -4.504677471298e-04       1.213500620859e-01      -1.028334544494e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.892858230730e-01       1.599835941804e-05       1.628906703705e-05      -1.028334544494e+00       0.000000000000e+00      -1.062487973554e+00      -1.341781178174e-04       6.234064720566e-02 
       4.222296630347e-02       3.009773007188e+03      -8.644327528347e-01      -4.572388400732e-04       1.221899311324e-01       3.645839323744e-04       2.318806913716e-04       1.896798966715e-04      -1.044348021059e+00      -1.472424105666e-08       5.911268917259e-01       5.930370260445e-01      -2.392143425980e-06       1.293626011130e-03      -3.230357076655e-06      -8.547001982709e-01      -4.588887532500e-04       1.215829139155e-01      -1.044563177129e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.878133598748e-01       1.599835941804e-05       1.629020439104e-05      -1.044563177129e+00       0.000000000000e+00      -1.078251099971e+00      -1.372249700056e-04       6.310521674424e-02 
       4.286359050900e-02       3.034416909456e+03      -8.706039349860e-01      -4.655971244171e-04       1.224071863112e-01       3.590098646965e-04       2.317345872162e-04       1.898682707339e-04      -1.060347097876e+00      -1.452215653971e-08       5.910961359710e-01       5.929527555630e-01      -2.363372459645e-06       1.303273914628e-03      -3.168056950060e-06      -8.608183942503e-01      -4.671721593161e-04       1.217746587709e-01      -1.060562614310e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.863947633772e-01       1.599835941804e-05       1.629131285972e-05      -1.060562614310e+00       0.000000000000e+00      -1.093763322760e+00      -1.402464740315e-04       6.385256475138e-02 
       4.349572081164e-02       3.058555440660e+03      -8.765353052753e-01      -4.738252866674e-04       1.225843983071e-01       3.535501837015e-04       2.315442194641e-04       1.900375605432e-04      -1.076133335370e+00      -1.432822348911e-08       5.910660777611e-01       5.928716055334e-01      -2.335519739931e-06       1.312723785990e-03      -3.108375506436e-06      -8.667002651124e-01      -4.753260628809e-04       1.219276800546e-01      -1.076349200000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.850260290192e-01       1.599835941804e-05       1.629239442812e-05      -1.076349200000e+00       0.000000000000e+00      -1.109041731252e+00      -1.432447429527e-04       6.458374120542e-02 
       4.411994872799e-02       3.082221850727e+03      -8.822405894852e-01      -4.819306895296e-04       1.227237873440e-01       3.481985625063e-04       2.313124105450e-04       1.901886906039e-04      -1.091721544979e+00      -1.414183030082e-08       5.910366741762e-01       5.927933490292e-01      -2.308523011880e-06       1.321988671690e-03      -3.051114256274e-06      -8.723593519225e-01      -4.833578121477e-04       1.220441264735e-01      -1.091937746493e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.837035804369e-01       1.599835941804e-05       1.629345088244e-05      -1.091937746493e+00       0.000000000000e+00      -1.124101801216e+00      -1.462217006694e-04       6.529969507849e-02 
       4.473681137928e-02       3.105446209837e+03      -8.877322141851e-01      -4.899200254115e-04       1.228273625467e-01       3.429492506528e-04       2.310416991568e-04       1.903224972749e-04      -1.107125175785e+00      -1.396243073916e-08       5.910078862517e-01       5.927177828813e-01      -2.282326271478e-06       1.331080369374e-03      -2.996096296618e-06      -8.778079138622e-01      -4.912740857986e-04       1.221259423081e-01      -1.107341703644e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.824242126117e-01       1.599835941804e-05       1.629448383446e-05      -1.107341703644e+00       0.000000000000e+00      -1.138957575373e+00      -1.491791006967e-04       6.600128601830e-02 
       4.534679749639e-02       3.128255783340e+03      -8.930214632168e-01      -4.977993880964e-04       1.228969485389e-01       3.377970104746e-04       2.307343778099e-04       1.904397396470e-04      -1.122356464982e+00      -1.378953520945e-08       5.909796785274e-01       5.926447245640e-01      -2.256878979747e-06       1.340009575264e-03      -2.943163383940e-06      -8.830570826027e-01      -4.990809647292e-04       1.221748932061e-01      -1.122573309340e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.811850436250e-01       1.599835941804e-05       1.629549474273e-05      -1.122573309340e+00       0.000000000000e+00      -1.153621823365e+00      -1.521185434044e-04       6.668929460210e-02 
       4.595035274580e-02       3.150675358268e+03      -8.981186130123e-01      -5.055743368815e-04       1.229342081553e-01       3.327370607449e-04       2.303925245316e-04       1.905411088873e-04      -1.137426571306e+00      -1.362270337522e-08       5.909520186582e-01       5.925740095564e-01      -2.232135389299e-06       1.348786012452e-03      -2.892173476250e-06      -8.881169958044e-01      -5.067839962047e-04       1.221925881990e-01      -1.137643722944e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.799834736068e-01       1.599835941804e-05       1.629648493085e-05      -1.137643722944e+00       0.000000000000e+00      -1.168106183157e+00      -1.550414917169e-04       6.736443132510e-02 
       4.654788441750e-02       3.172727526815e+03      -9.030330495062e-01      -5.132499534247e-04       1.229406618772e-01       3.277650270969e-04       2.300180297397e-04       1.906272362728e-04      -1.152345692473e+00      -1.346153789861e-08       5.909248770504e-01       5.925054890747e-01      -2.208053966773e-06       1.357418542373e-03      -2.842998619951e-06      -8.929969124606e-01      -5.143882506975e-04       1.221804985368e-01      -1.152563142739e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.788171497556e-01       1.599835941804e-05       1.629745560329e-05      -1.152563142739e+00       0.000000000000e+00      -1.182421285207e+00      -1.579492851947e-04       6.802734444684e-02 
       4.713976553892e-02       3.194432932406e+03      -9.077733692463e-01      -5.208308919159e-04       1.229177045104e-01       3.228768985129e-04       2.296126191132e-04       1.906987001124e-04      -1.167123168233e+00      -1.330567911635e-08       5.908982263713e-01       5.924390279628e-01      -2.184596895135e-06       1.365915262171e-03      -2.795522907142e-06      -8.977053126560e-01      -5.218983720324e-04       1.221399738471e-01      -1.167340908990e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.776839364480e-01       1.599835941804e-05       1.629840785898e-05      -1.167340908990e+00       0.000000000000e+00      -1.196576861276e+00      -1.608431525768e-04       6.867862683588e-02 
       4.772633850545e-02       3.215810484347e+03      -9.123474671599e-01      -5.283214235786e-04       1.228666195360e-01       3.180689889663e-04       2.291778731165e-04       1.907560317282e-04      -1.181767571289e+00      -1.315480048936e-08       5.908720408403e-01       5.923745025995e-01      -2.161729641798e-06       1.374283590706e-03      -2.749640337660e-06      -9.022499841602e-01      -5.293186218510e-04       1.220722560351e-01      -1.181985594872e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.765818895718e-01       1.599835941804e-05       1.629934270323e-05      -1.181985594872e+00       0.000000000000e+00      -1.210581840317e+00      -1.637242230280e-04       6.931882196560e-02 
       4.830791825493e-02       3.236877544292e+03      -9.167626126829e-01      -5.357254757364e-04       1.227885915008e-01       3.133379038459e-04       2.287152437511e-04       1.907997206345e-04      -1.196286786803e+00      -1.300860470770e-08       5.908462972596e-01       5.923118007571e-01      -2.139420601712e-06       1.382530337156e-03      -2.705255355447e-06      -9.066380975424e-01      -5.366529186371e-04       1.219784912836e-01      -1.196505085974e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.755092345365e-01       1.599835941804e-05       1.630026105789e-05      -1.196505085974e+00       0.000000000000e+00      -1.224444431863e+00      -1.665935359986e-04       6.994842911831e-02 
       4.888479507564e-02       3.257650089623e+03      -9.210255162100e-01      -5.430466665013e-04       1.226847167533e-01       3.086805102888e-04       2.282260689636e-04       1.908302190375e-04      -1.210688082722e+00      -1.286682033650e-08       5.908209752587e-01       5.922508208323e-01      -2.117640780685e-06       1.390661763432e-03      -2.662282345809e-06      -9.108762717363e-01      -5.439048723586e-04       1.218597404477e-01      -1.210906650639e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.744643472447e-01       1.599835941804e-05       1.630116377034e-05      -1.210906650639e+00       0.000000000000e+00      -1.238172199790e+00      -1.694520500695e-04       7.056790797189e-02 
       4.945723706418e-02       3.278142855872e+03      -9.251423870253e-01      -5.502883352294e-04       1.225560127782e-01       3.040939111700e-04       2.277115851063e-04       1.908479457554e-04      -1.224978171360e+00      -1.272919892504e-08       5.907960546252e-01       5.921914682861e-01      -2.096363494133e-06       1.398683649401e-03      -2.620641127254e-06      -9.149706312010e-01      -5.510778148795e-04       1.217169880930e-01      -1.225197001540e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.734457375402e-01       1.599835941804e-05       1.630205162129e-05      -1.225197001540e+00       0.000000000000e+00      -1.251772127550e+00      -1.723006508251e-04       7.117768265197e-02 
       5.002549231002e-02       3.298369462228e+03      -9.291189840746e-01      -5.574535696705e-04       1.224034263178e-01       2.995754220183e-04       2.271729377297e-04       1.908532896432e-04      -1.239163264063e+00      -1.259551249865e-08       5.907715154356e-01       5.921336550192e-01      -2.075564127811e-06       1.406601341242e-03      -2.580256589210e-06      -9.189268560182e-01      -5.581748270636e-04       1.215511503556e-01      -1.239382350355e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.724520348886e-01       1.599835941804e-05       1.630292533167e-05      -1.239382350355e+00       0.000000000000e+00      -1.265250675501e+00      -1.751401578463e-04       7.177814526575e-02 
       5.058979081501e-02       3.318342521500e+03      -9.329606605046e-01      -5.645452298827e-04       1.222278404855e-01       2.951225506976e-04       2.266111909840e-04       1.908466125951e-04      -1.253249119281e+00      -1.246555138176e-08       5.907473426118e-01       5.920773032983e-01      -2.055219968339e-06       1.414419776799e-03      -2.541064555635e-06      -9.227502258396e-01      -5.651987626464e-04       1.213630818274e-01      -1.253468455843e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.714819760716e-01       1.599835941804e-05       1.630378556843e-05      -1.253468455843e+00       0.000000000000e+00      -1.278613830129e+00      -1.779713307168e-04       7.236965894946e-02 
       5.115034620288e-02       3.338073737391e+03      -9.366724029939e-01      -5.715659695786e-04       1.220300810147e-01       2.907329793304e-04       2.260273358215e-04       1.908282521825e-04      -1.267241085419e+00      -1.233912229723e-08       5.907235187738e-01       5.920223379934e-01      -2.035309952802e-06       1.422143550381e-03      -2.503001295436e-06      -9.264456586981e-01      -5.721522695394e-04       1.211535816040e-01      -1.267460666691e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.705343940219e-01       1.599835941804e-05       1.630463295002e-05      -1.267460666691e+00       0.000000000000e+00      -1.291867150596e+00      -1.807948747986e-04       7.295256073779e-02 
       5.170735722206e-02       3.357573989969e+03      -9.402588662423e-01      -5.785182549310e-04       1.218109217351e-01       2.864045483606e-04       2.254222971972e-04       1.907985239794e-04      -1.281144138401e+00      -1.221604670681e-08       5.907000291314e-01       5.919686909979e-01      -2.015814551513e-06       1.429776927380e-03      -2.466009995926e-06      -9.300177450375e-01      -5.790378085991e-04       1.209233985830e-01      -1.281363959086e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.696082084443e-01       1.599835941804e-05       1.630546805089e-05      -1.281363959086e+00       0.000000000000e+00      -1.305015806942e+00      -1.836114459285e-04       7.352716390684e-02 
       5.226100909599e-02       3.376853411871e+03      -9.437244037428e-01      -5.854043815023e-04       1.215710894327e-01       2.821352422656e-04       2.247969403858e-04       1.907577236192e-04      -1.294962915538e+00      -1.209615935154e-08       5.906768605053e-01       5.919162998044e-01      -1.996715614551e-06       1.437323877436e-03      -2.430039018208e-06      -9.334707780782e-01      -5.858576705179e-04       1.206732361667e-01      -1.295182970583e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.687024173584e-01       1.599835941804e-05       1.630629140563e-05      -1.295182970583e+00       0.000000000000e+00      -1.318064615632e+00      -1.864216548572e-04       7.409376017038e-02 
       5.281147471825e-02       3.395921455703e+03      -9.470730949175e-01      -5.922264892535e-04       1.213112681298e-01       2.779231768816e-04       2.241520765604e-04       1.907061286161e-04      -1.308701745417e+00      -1.197930696881e-08       5.906539983578e-01       5.918651041327e-01      -1.977996219586e-06       1.444788112104e-03      -2.395037525762e-06      -9.368087805931e-01      -5.926139908014e-04       1.204037564033e-01      -1.308922029996e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.678160895778e-01       1.599835941804e-05       1.630710351266e-05      -1.308922029996e+00       0.000000000000e+00      -1.331018071627e+00      -1.892260712634e-04       7.465262163532e-02 
       5.335891572515e-02       3.414786954220e+03      -9.503087693695e-01      -5.989865760374e-04       1.210321028989e-01       2.737665880367e-04       2.234884677207e-04       1.906439999854e-04      -1.322364674780e+00      -1.186534715856e-08       5.906314319824e-01       5.918150508069e-01      -1.959640604131e-06       1.452173088017e-03      -2.360962330122e-06      -9.400355288391e-01      -5.993087632287e-04       1.201155836751e-01      -1.322585184276e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.669483583169e-01       1.599835941804e-05       1.630790483736e-05      -1.322585184276e+00       0.000000000000e+00      -1.343880375071e+00      -1.920252270857e-04       7.520400245002e-02 
       5.390348345495e-02       3.433458174015e+03      -9.534350284524e-01      -6.056865096816e-04       1.207342032439e-01       2.696638213804e-04       2.228068310653e-04       1.905715836855e-04      -1.335955492517e+00      -1.175414737971e-08       5.906091483917e-01       5.917660873086e-01      -1.941634012762e-06       1.459482051516e-03      -2.327769309853e-06      -9.431545738402e-01      -6.059438519068e-04       1.198093079704e-01      -1.336176222514e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.660984151529e-01       1.599835941804e-05       1.630869581510e-05      -1.336176222514e+00       0.000000000000e+00      -1.356655457978e+00      -1.948196199093e-04       7.574814042428e-02 
