#scalar perturbations for mode k = 1.000000000000e-02 Mpc^(-1)
#    1:a                      2:tau [Mpc]              3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:eta_prime             14:h_prime               15:phi_prime             16:delta_ur              17:theta_ur              18:shear_ur              19:delta_cdm             20:theta_cdm             21:delta_ncdm[0]         22:theta_ncdm[0]         23:shear_ncdm[0]         24:cs2_ncdm[0]           25:w_p[0]                26:w_theta[0]            27:pi_ncdm[0]            28:k_fss_wdm[0]          29:w_trial_1             30:w_trial_2             31:delta_dcdm            32:theta_dcdm            33:delta_dr              34:theta_dr              35:shear_dr           
       7.387031415757e-04       2.384550773335e+02      -1.235507238183e+00      -1.862561205193e-03       2.734474008474e-03       6.023969557837e-03       2.177275590137e-05       1.204922079408e-03      -9.274421569011e-01      -1.835586056481e-03       5.455581042097e-01       5.710051166812e-01      -5.458568844110e-04       1.546803157907e-02      -5.352970478165e-04      -1.072670622295e+00      -3.802795052257e-03       1.177109125694e-01      -1.056408286745e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.056408286745e+00       0.000000000000e+00      -1.117212979186e+00      -1.324797319933e-03       5.934355408131e-02 
       7.395151110366e-04       2.386560957644e+02      -1.237081013252e+00      -1.866142124706e-03       2.752515878040e-03       6.056399196136e-03       2.202922318818e-05       1.211410278487e-03      -9.286279355318e-01      -1.838919478086e-03       5.454874785436e-01       5.708975295170e-01      -5.458294431096e-04       1.547639946422e-02      -5.351143071224e-04      -1.073723807006e+00      -3.810555217304e-03       1.177753211350e-01      -1.057963387030e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.057963387030e+00       0.000000000000e+00      -1.118751720209e+00      -1.327698850696e-03       5.941229506371e-02 
       7.403333612750e-04       2.388585893271e+02      -1.238666499694e+00      -1.869753142095e-03       2.770870162090e-03       6.089330117674e-03       2.229144244743e-05       1.217998799035e-03      -9.298225882671e-01      -1.842278203653e-03       5.454162992084e-01       5.707891904897e-01      -5.458014215850e-04       1.548482367985e-02      -5.349299152771e-04      -1.074783749963e+00      -3.818378983454e-03       1.178399090305e-01      -1.059530749168e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.059530749168e+00       0.000000000000e+00      -1.120302284870e+00      -1.330625209887e-03       5.948151794706e-02 
       7.411580102097e-04       2.390625854373e+02      -1.240263914023e+00      -1.873394842947e-03       2.789544627534e-03       6.122773216982e-03       2.255958879787e-05       1.224689822374e-03      -9.310262799782e-01      -1.845662684248e-03       5.453445557420e-01       5.706800858272e-01      -5.457728085795e-04       1.549330525958e-02      -5.347438411372e-04      -1.075850570672e+00      -3.826267546271e-03       1.179046780532e-01      -1.061110603663e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.061110603663e+00       0.000000000000e+00      -1.121864893870e+00      -1.333576871924e-03       5.955123147279e-02 
       7.419891789386e-04       2.392681122399e+02      -1.241873478501e+00      -1.877067829348e-03       2.808547306675e-03       6.156739713283e-03       2.283384423218e-05       1.231485594876e-03      -9.322391799381e-01      -1.849073382386e-03       5.452722370801e-01       5.705702010571e-01      -5.457435920504e-04       1.550184527458e-02      -5.345560476444e-04      -1.076924391650e+00      -3.834222133776e-03       1.179696300026e-01      -1.062703187254e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.062703187254e+00       0.000000000000e+00      -1.123439773865e+00      -1.336554324349e-03       5.962144461154e-02 
       7.428269918549e-04       2.394751986356e+02      -1.243495421345e+00      -1.880772720508e-03       2.827886509115e-03       6.191241163059e-03       2.311439794910e-05       1.238388430482e-03      -9.334614619821e-01      -1.852510772412e-03       5.451993315409e-01       5.704595209886e-01      -5.457137591481e-04       1.551044483471e-02      -5.343664917308e-04      -1.078005338527e+00      -3.842244007633e-03       1.180347666797e-01      -1.064308743144e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.064308743144e+00       0.000000000000e+00      -1.125027157690e+00      -1.339558068310e-03       5.969216657161e-02 
       7.436715767670e-04       2.396838743079e+02      -1.245129976942e+00      -1.884510153413e-03       2.847570833880e-03       6.226289473150e-03       2.340144670415e-05       1.245400713329e-03      -9.346933046726e-01      -1.855975340905e-03       5.451258276294e-01       5.703480305744e-01      -5.456832973649e-04       1.551910506218e-02      -5.341751372847e-04      -1.079093540158e+00      -3.850334464368e-03       1.181000898854e-01      -1.065927521238e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.065927521238e+00       0.000000000000e+00      -1.126627284483e+00      -1.342588618956e-03       5.976340680261e-02 
       7.445230650245e-04       2.398941697520e+02      -1.246777386068e+00      -1.888280783507e-03       2.867609181177e-03       6.261896914433e-03       2.369519518085e-05       1.252524900494e-03      -9.359348914696e-01      -1.859467587100e-03       5.450517143165e-01       5.702357152083e-01      -5.456521949411e-04       1.552782708273e-02      -5.339819597132e-04      -1.080189128729e+00      -3.858494836667e-03       1.181656014186e-01      -1.067559778381e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.067559778381e+00       0.000000000000e+00      -1.128240399894e+00      -1.345646505928e-03       5.983517500160e-02 
       7.453815916494e-04       2.401061163044e+02      -1.248437896124e+00      -1.892085285411e-03       2.888010765663e-03       6.298076136062e-03       2.399585638336e-05       1.259763524848e-03      -9.371864109098e-01      -1.862988023327e-03       5.449769800059e-01       5.701225596148e-01      -5.456204393957e-04       1.553661206103e-02      -5.337869296287e-04      -1.081292239872e+00      -3.866726494717e-03       1.182313030741e-01      -1.069205778625e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.069205778625e+00       0.000000000000e+00      -1.129866756435e+00      -1.348732274037e-03       5.990748112778e-02 
       7.462472954731e-04       2.403197461739e+02      -1.250111761376e+00      -1.895924353666e-03       2.908785131000e-03       6.334840180373e-03       2.430365205196e-05       1.267119198046e-03      -9.384480567962e-01      -1.866537175457e-03       5.449016124213e-01       5.700085477251e-01      -5.455880173651e-04       1.554546120525e-02      -5.335900112183e-04      -1.082403012791e+00      -3.875030847605e-03       1.182971966417e-01      -1.070865793488e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.070865793488e+00       0.000000000000e+00      -1.131506613749e+00      -1.351846483856e-03       5.998033541286e-02 
       7.471203192820e-04       2.405350924748e+02      -1.251799243223e+00      -1.899798703531e-03       2.929942165259e-03       6.372202498640e-03       2.461881310399e-05       1.274594613685e-03      -9.397200283990e-01      -1.870115583376e-03       5.448255985612e-01       5.698936626285e-01      -5.455549145398e-04       1.555437576931e-02      -5.333911617238e-04      -1.083521590391e+00      -3.883409344814e-03       1.183632839043e-01      -1.072540102253e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.072540102253e+00       0.000000000000e+00      -1.133160238880e+00      -1.354989712328e-03       6.005374837175e-02 
       7.480008099694e-04       2.407521892617e+02      -1.253500610461e+00      -1.903709071813e-03       2.951492117162e-03       6.410176967622e-03       2.494158010098e-05       1.282192550625e-03      -9.410025306659e-01      -1.873723801483e-03       5.447489246675e-01       5.697778865361e-01      -5.455211156201e-04       1.556335705481e-02      -5.331903311402e-04      -1.084648119415e+00      -3.891863477771e-03       1.184295666375e-01      -1.074228992258e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.074228992258e+00       0.000000000000e+00      -1.134827906559e+00      -1.358162553407e-03       6.012773081361e-02 
       7.488889186935e-04       2.409710715645e+02      -1.255216139571e+00      -1.907656217733e-03       2.973445612793e-03       6.448777906863e-03       2.527220374349e-05       1.289915876457e-03      -9.422957744393e-01      -1.877362399201e-03       5.446715770570e-01       5.696612016715e-01      -5.454866055061e-04       1.557240638375e-02      -5.329874756020e-04      -1.085782750585e+00      -3.900394781469e-03       1.184960466069e-01      -1.075932759211e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.075932759211e+00       0.000000000000e+00      -1.136509899402e+00      -1.361365618609e-03       6.020229384793e-02 
       7.497848010427e-04       2.411917754266e+02      -1.256946115005e+00      -1.911640923836e-03       2.995813671991e-03       6.488020096790e-03       2.561094539608e-05       1.297767551132e-03      -9.435999766795e-01      -1.881031961522e-03       5.445935425851e-01       5.695435907659e-01      -5.454513699702e-04       1.558152508367e-02      -5.327825649043e-04      -1.086925638742e+00      -3.909004836157e-03       1.185627255650e-01      -1.077651707514e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.077651707514e+00       0.000000000000e+00      -1.138206508168e+00      -1.364599537642e-03       6.027744889199e-02 
       7.506886172086e-04       2.414143379436e+02      -1.258690829492e+00      -1.915663996946e-03       3.018607726608e-03       6.527918797587e-03       2.595807764442e-05       1.305750630751e-03      -9.449153607015e-01      -1.884733089571e-03       5.445148074327e-01       5.694250357537e-01      -5.454153939270e-04       1.559071452955e-02      -5.325755634332e-04      -1.088076942999e+00      -3.917695269118e-03       1.186296052485e-01      -1.079386150598e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.079386150598e+00       0.000000000000e+00      -1.139918032204e+00      -1.367864959293e-03       6.035320768941e-02 
       7.516005321678e-04       2.416387973050e+02      -1.260450584363e+00      -1.919726269171e-03       3.041839640577e-03       6.568489769017e-03       2.631388488664e-05       1.313868271537e-03      -9.462421564244e-01      -1.888466401176e-03       5.444353569465e-01       5.693055175997e-01      -5.453786612077e-04       1.559997615008e-02      -5.323664278758e-04      -1.089236826897e+00      -3.926467756521e-03       1.186966873760e-01      -1.081136411284e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.081136411284e+00       0.000000000000e+00      -1.141644779804e+00      -1.371162552207e-03       6.042958232384e-02 
       7.525207158743e-04       2.418651928370e+02      -1.262225689891e+00      -1.923828598970e-03       3.065521731214e-03       6.609749291395e-03       2.667866396267e-05       1.322123734044e-03      -9.475806006380e-01      -1.892232531491e-03       5.443551755816e-01       5.691850162353e-01      -5.453411544780e-04       1.560931143067e-02      -5.321551065571e-04      -1.090405458580e+00      -3.935324025397e-03       1.187639736457e-01      -1.082902822159e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.082902822159e+00       0.000000000000e+00      -1.143387068568e+00      -1.374493005701e-03       6.050658523289e-02 
       7.534493434612e-04       2.420935650489e+02      -1.264016465656e+00      -1.927971872267e-03       3.089666791725e-03       6.651714187649e-03       2.705272482313e-05       1.330520387582e-03      -9.489309372808e-01      -1.896032133627e-03       5.442742469146e-01       5.690635105708e-01      -5.453028552579e-04       1.561872191407e-02      -5.319415399097e-04      -1.091583010973e+00      -3.944265855708e-03       1.188314657331e-01      -1.084685725981e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.084685725981e+00       0.000000000000e+00      -1.145145225770e+00      -1.377857030613e-03       6.058422922238e-02 
       7.543865954508e-04       2.423239556802e+02      -1.265823240913e+00      -1.932157003622e-03       3.114288114224e-03       6.694401846433e-03       2.743639124003e-05       1.339061714858e-03      -9.502934177273e-01      -1.899865879323e-03       5.441925548905e-01       5.689409798295e-01      -5.452637457106e-04       1.562820915912e-02      -5.317256804158e-04      -1.092769661962e+00      -3.953295082489e-03       1.188991652877e-01      -1.086485476087e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.086485476087e+00       0.000000000000e+00      -1.146919588611e+00      -1.381255360009e-03       6.066252747310e-02 
       7.553326579754e-04       2.425564077505e+02      -1.267646354978e+00      -1.936384937467e-03       3.139399512866e-03       6.737830246324e-03       2.783000156323e-05       1.347751316824e-03      -9.516683010866e-01      -1.903734459648e-03       5.441100836846e-01       5.688174033975e-01      -5.452238084570e-04       1.563777474654e-02      -5.315074906410e-04      -1.093965594583e+00      -3.962413598120e-03       1.189670739277e-01      -1.088302436823e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.088302436823e+00       0.000000000000e+00      -1.148710504635e+00      -1.384688750136e-03       6.074149355524e-02 
       7.562877230077e-04       2.427909656117e+02      -1.269486157634e+00      -1.940656649390e-03       3.165015349842e-03       6.782017981112e-03       2.823390952529e-05       1.356592917760e-03      -9.530558545168e-01      -1.907638585725e-03       5.440268165359e-01       5.686927595694e-01      -5.451830249089e-04       1.564742031963e-02      -5.312869250737e-04      -1.095170997218e+00      -3.971623354682e-03       1.190351932359e-01      -1.090136983999e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.090136983999e+00       0.000000000000e+00      -1.150518332287e+00      -1.388157981543e-03       6.082114145066e-02 
       7.572519886056e-04       2.430276750031e+02      -1.271343009568e+00      -1.944973147519e-03       3.191150563616e-03       6.826984286574e-03       2.864848509998e-05       1.365590370639e-03      -9.544563535633e-01      -1.911578989484e-03       5.439427356382e-01       5.685670254289e-01      -5.451413751149e-04       1.565714758926e-02      -5.310639287153e-04      -1.096386063809e+00      -3.980926366469e-03       1.191035247562e-01      -1.091989505371e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.091989505371e+00       0.000000000000e+00      -1.152343441375e+00      -1.391663860130e-03       6.090148557073e-02 
       7.582256591707e-04       2.432665831100e+02      -1.273217282828e+00      -1.949335473962e-03       3.217820698886e-03       6.872749068720e-03       2.907411541781e-05       1.374747662803e-03      -9.558700825133e-01      -1.915556424462e-03       5.438578220636e-01       5.684401767646e-01      -5.450988376516e-04       1.566695833782e-02      -5.308384362109e-04      -1.097610994084e+00      -3.990324712631e-03       1.191720699898e-01      -1.093860401151e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.093860401151e+00       0.000000000000e+00      -1.154186213552e+00      -1.395207218240e-03       6.098254077481e-02 
       7.592089457194e-04       2.435077386246e+02      -1.275109361305e+00      -1.953744706346e-03       3.245041938200e-03       6.919332933591e-03       2.951120574254e-05       1.384068921938e-03      -9.572973347697e-01      -1.919571666632e-03       5.437720562136e-01       5.683121885511e-01      -5.450553902724e-04       1.567685440524e-02      -5.306103792884e-04      -1.098845993792e+00      -3.999820539957e-03       1.192408303909e-01      -1.095750084544e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.095750084544e+00       0.000000000000e+00      -1.156047042767e+00      -1.398788915744e-03       6.106432238645e-02 
       7.602020661657e-04       2.437511918099e+02      -1.277019641225e+00      -1.958201959408e-03       3.272831133706e-03       6.966757218457e-03       2.996018051230e-05       1.393558422338e-03      -9.587384132342e-01      -1.923625515280e-03       5.436854193134e-01       5.681830365476e-01      -5.450110120615e-04       1.568683763945e-02      -5.303797105589e-04      -1.100091274941e+00      -4.009416065772e-03       1.193098073601e-01      -1.097658982300e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.097658982300e+00       0.000000000000e+00      -1.157926335619e+00      -1.402409841027e-03       6.114684620242e-02 
       7.612052456193e-04       2.439969945670e+02      -1.278948531674e+00      -1.962708386697e-03       3.301205841007e-03       7.015044024525e-03       3.042148445132e-05       1.403220591472e-03      -9.601936307115e-01      -1.927718793915e-03       5.435978918995e-01       5.680526956727e-01      -5.449656812747e-04       1.569690994934e-02      -5.301463800356e-04      -1.101347056045e+00      -4.019113580994e-03       1.193790022371e-01      -1.099587535296e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.099587535296e+00       0.000000000000e+00      -1.159824512066e+00      -1.406070912456e-03       6.123012852056e-02 
       7.622187166989e-04       2.442452005054e+02      -1.280896455146e+00      -1.967265182355e-03       3.330184356914e-03       7.064216251379e-03       3.089558375781e-05       1.413060016896e-03      -9.616633103384e-01      -1.931852351207e-03       5.435094532609e-01       5.679211394027e-01      -5.449193745415e-04       1.570707332543e-02      -5.299103267424e-04      -1.102613562391e+00      -4.028915453345e-03       1.194484162950e-01      -1.101536199157e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.101536199157e+00       0.000000000000e+00      -1.161742006073e+00      -1.409773079779e-03       6.131418616455e-02 
       7.632427198665e-04       2.444958650181e+02      -1.282863848136e+00      -1.971873583024e-03       3.359785759874e-03       7.114297633541e-03       3.138296737584e-05       1.423081453597e-03      -9.631477860442e-01      -1.936027061987e-03       5.434200813439e-01       5.677883396665e-01      -5.448720667292e-04       1.571732984478e-02      -5.296714776390e-04      -1.103891026330e+00      -4.038824130783e-03       1.195180507339e-01      -1.103505444913e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.103505444913e+00       0.000000000000e+00      -1.163679266234e+00      -1.413517325547e-03       6.139903650761e-02 
       7.642775037790e-04       2.447490453615e+02      -1.284851161764e+00      -1.976534869861e-03       3.390029952915e-03       7.165312779068e-03       3.188414835597e-05       1.433289831738e-03      -9.646474030331e-01      -1.940243828289e-03       5.433297528714e-01       5.676542669704e-01      -5.448237311159e-04       1.572768166878e-02      -5.294297499347e-04      -1.105179687571e+00      -4.048842145101e-03       1.195879066751e-01      -1.105495759697e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.105495759697e+00       0.000000000000e+00      -1.165636756405e+00      -1.417304666588e-03       6.148469749620e-02 
       7.653233256564e-04       2.450048007372e+02      -1.286858862415e+00      -1.981250370649e-03       3.420937707802e-03       7.217287210152e-03       3.239966531082e-05       1.443690264813e-03      -9.661625182858e-01      -1.944503580442e-03       5.432384451686e-01       5.675188923516e-01      -5.447743420232e-04       1.573813098237e-02      -5.291850801090e-04      -1.106479793493e+00      -4.058972115704e-03       1.196579851516e-01      -1.107507647465e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.107507647465e+00       0.000000000000e+00      -1.167614956171e+00      -1.421136155313e-03       6.157118766296e-02 
       7.663804516691e-04       2.452631923797e+02      -1.288887432413e+00      -1.986021462039e-03       3.452530710786e-03       7.270247405701e-03       3.293008397363e-05       1.454288058201e-03      -9.676935010818e-01      -1.948807278215e-03       5.431461352690e-01       5.673821864145e-01      -5.447238735465e-04       1.574868002650e-02      -5.289374102856e-04      -1.107791599460e+00      -4.069216753587e-03       1.197282870975e-01      -1.109541629754e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.109541629754e+00       0.000000000000e+00      -1.169614361659e+00      -1.425012881480e-03       6.165852615597e-02 
       7.674491573452e-04       2.455242836474e+02      -1.290937370735e+00      -1.990849571908e-03       3.484831613749e-03       7.324220846167e-03       3.347599886857e-05       1.465088718168e-03      -9.692407335565e-01      -1.953155911996e-03       5.430527987010e-01       5.672441180284e-01      -5.446722978171e-04       1.575933114166e-02      -5.286866697362e-04      -1.109115369157e+00      -4.079578865510e-03       1.197988133383e-01      -1.111598246488e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.111598246488e+00       0.000000000000e+00      -1.171635486426e+00      -1.428935974094e-03       6.174673277330e-02 
       7.685297280069e-04       2.457881401211e+02      -1.293009193778e+00      -1.995736181895e-03       3.517864089513e-03       7.379236061252e-03       3.403803510550e-05       1.476097961448e-03      -9.708046112995e-01      -1.957550504047e-03       5.429584093545e-01       5.671046541800e-01      -5.446195848116e-04       1.577008677470e-02      -5.284327733382e-04      -1.110451374961e+00      -4.090061358480e-03       1.198695645817e-01      -1.113678056836e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.113678056836e+00       0.000000000000e+00      -1.173678862273e+00      -1.432906603278e-03       6.183582799372e-02 
       7.696224592303e-04       2.460548297063e+02      -1.295103436167e+00      -2.000682830080e-03       3.551652890768e-03       7.435322680315e-03       3.461685030581e-05       1.487321725374e-03      -9.723855439847e-01      -1.961992109805e-03       5.428629395598e-01       5.669637600548e-01      -5.445657024677e-04       1.578094947840e-02      -5.281756233831e-04      -1.111799898323e+00      -4.100667244462e-03       1.199405414071e-01      -1.115781640123e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.115781640123e+00       0.000000000000e+00      -1.175745040080e+00      -1.436925982212e-03       6.192583300763e-02 
       7.707276573293e-04       2.463244227425e+02      -1.297220651602e+00      -2.005691113810e-03       3.586223911283e-03       7.492511485578e-03       3.521313667066e-05       1.498766178566e-03      -9.739839560287e-01      -1.966481819262e-03       5.427663621326e-01       5.668214012244e-01      -5.445106196379e-04       1.579192184343e-02      -5.279151420294e-04      -1.113161230168e+00      -4.111399645345e-03       1.200117442531e-01      -1.117909596781e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.117909596781e+00       0.000000000000e+00      -1.177834590460e+00      -1.440995368908e-03       6.201676973608e-02 
       7.718456398624e-04       2.465969921162e+02      -1.299361413728e+00      -2.010762692690e-03       3.621604249397e-03       7.550834467923e-03       3.582762320161e-05       1.510437732142e-03      -9.756002872745e-01      -1.971020758399e-03       5.426686495429e-01       5.666775427497e-01      -5.444543049121e-04       1.580300652928e-02      -5.276512588491e-04      -1.114535671296e+00      -4.122261798153e-03       1.200831734007e-01      -1.120062549341e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.120062549341e+00       0.000000000000e+00      -1.179948104779e+00      -1.445116068486e-03       6.210866086688e-02 
       7.729767361704e-04       2.468726133810e+02      -1.301526317073e+00      -2.015899291762e-03       3.657822278860e-03       7.610324885787e-03       3.646107808961e-05       1.522343051557e-03      -9.772349937233e-01      -1.975610090663e-03       5.425697724003e-01       5.665321475557e-01      -5.443967244433e-04       1.581420631901e-02      -5.273838878601e-04      -1.115923532820e+00      -4.133257060558e-03       1.201548289590e-01      -1.122241143494e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.122241143494e+00       0.000000000000e+00      -1.182086196319e+00      -1.449289435681e-03       6.220152989921e-02 
       7.741212879507e-04       2.471513648867e+02      -1.303715978058e+00      -2.021102704904e-03       3.694907725620e-03       7.671017327912e-03       3.711431129041e-05       1.534489069216e-03      -9.788885483219e-01      -1.980251018541e-03       5.424696992730e-01       5.663851762330e-01      -5.443378416895e-04       1.582552412828e-02      -5.271129254323e-04      -1.117325136641e+00      -4.144388916785e-03       1.202267108505e-01      -1.124446049226e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.124446049226e+00       0.000000000000e+00      -1.184249501354e+00      -1.453516877323e-03       6.229540118366e-02 
       7.752796498652e-04       2.474333279144e+02      -1.305931036051e+00      -2.026374798449e-03       3.732891749821e-03       7.732947779717e-03       3.778817729798e-05       1.546882997816e-03      -9.805614417925e-01      -1.984944785203e-03       5.423683970334e-01       5.662365874046e-01      -5.442776179140e-04       1.583696299642e-02      -5.268382564083e-04      -1.118740815942e+00      -4.155660983841e-03       1.202988187945e-01      -1.126677962020e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.126677962020e+00       0.000000000000e+00      -1.186438680217e+00      -1.457799854880e-03       6.239029996097e-02 
       7.764521901792e-04       2.477185868197e+02      -1.308172154480e+00      -2.031717515005e-03       3.771807030829e-03       7.796153693397e-03       3.848357813318e-05       1.559532344439e-03      -9.822541834993e-01      -1.989692676226e-03       5.422658332987e-01       5.660863403339e-01      -5.442160157208e-04       1.584852600500e-02      -5.265597927061e-04      -1.120170915698e+00      -4.167077018087e-03       1.203711522871e-01      -1.128937604111e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.128937604111e+00       0.000000000000e+00      -1.188654418189e+00      -1.462139886849e-03       6.248625238747e-02 
