# Matter power spectrum P(k) at redshift z=0
# for k=1.17233e-05 to 1.58883 h/Mpc,
# number of wavenumbers equal to 565
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       3.991910607329e-02                     -nan 
       4.010280629485e-02                     -nan 
       4.028754227581e-02                     -nan 
       4.047334626964e-02                     -nan 
       4.066025183198e-02                     -nan 
       4.084829388911e-02                     -nan 
       4.103750881102e-02                     -nan 
       4.122793448945e-02                     -nan 
       4.141961042110e-02                     -nan 
       4.161257779665e-02                     -nan 
       4.180687959602e-02                     -nan 
       4.200256069029e-02                     -nan 
       4.219966795100e-02                     -nan 
       4.239825036737e-02                     -nan 
       4.259835917215e-02                     -nan 
       4.280004797691e-02                     -nan 
       4.300337291765e-02                     -nan 
       4.320839281146e-02                     -nan 
       4.341516932565e-02                     -nan 
       4.362376716012e-02                     -nan 
       4.383425424448e-02                     -nan 
       4.404670195137e-02                     -nan 
       4.426118532740e-02                     -nan 
       4.447778334366e-02                     -nan 
       4.469657916767e-02                     -nan 
       4.491766045917e-02                     -nan 
       4.514111969197e-02                     -nan 
       4.536705450499e-02                     -nan 
       4.559556808539e-02                     -nan 
       4.582676958757e-02                     -nan 
       4.606077459187e-02                     -nan 
       4.629770560776e-02                     -nan 
       4.653769262651e-02                     -nan 
       4.678087372937e-02                     -nan 
       4.702739575795e-02                     -nan 
       4.727741505446e-02                     -nan 
       4.753109828060e-02                     -nan 
       4.778862332534e-02                     -nan 
       4.805018031296e-02                     -nan 
       4.831597272506e-02                     -nan 
       4.858621865181e-02                     -nan 
       4.886115219062e-02                     -nan 
       4.914102501314e-02                     -nan 
       4.942610812492e-02                     -nan 
       4.971669384660e-02                     -nan 
       5.001309804999e-02                     -nan 
       5.031566268877e-02                     -nan 
       5.062475867059e-02                     -nan 
       5.094078912604e-02                     -nan 
       5.126419314064e-02                     -nan 
       5.159545002879e-02                     -nan 
       5.193508424434e-02                     -nan 
       5.228367104196e-02                     -nan 
       5.264184302710e-02                     -nan 
       5.301029776201e-02                     -nan 
       5.338980663201e-02                     -nan 
       5.378122522182e-02                     -nan 
       5.418550550951e-02                     -nan 
       5.460371025766e-02                     -nan 
       5.503703007272e-02                     -nan 
       5.548680371942e-02                     -nan 
       5.595454242401e-02                     -nan 
       5.644195908775e-02                     -nan 
       5.695100357075e-02                     -nan 
       5.748390551078e-02                     -nan 
       5.804322652805e-02                     -nan 
       5.863192415354e-02                     -nan 
       5.925343042381e-02                     -nan 
       5.991174881879e-02                     -nan 
       6.061157407071e-02                     -nan 
       6.135844027821e-02                     -nan 
       6.215890354403e-02                     -nan 
       6.302076560789e-02                     -nan 
       6.395334379755e-02                     -nan 
       6.496778832532e-02                     -nan 
       6.607743719218e-02                     -nan 
       6.729817579493e-02                     -nan 
       6.864872317387e-02                     -nan 
       7.015068699861e-02                     -nan 
       7.182810620066e-02                     -nan 
       7.370605368592e-02                     -nan 
       7.580780556389e-02                     -nan 
       7.815034819751e-02                     -nan 
       8.073890783321e-02                     -nan 
       8.356263960781e-02                     -nan 
       8.659436977105e-02                     -nan 
       8.979564895707e-02                     -nan 
       9.312491499965e-02                     -nan 
       9.654470167615e-02                     -nan 
       1.000253673993e-01                     -nan 
       1.035455261092e-01                     -nan 
       1.070906865589e-01                     -nan 
       1.106514262403e-01                     -nan 
       1.142217779248e-01                     -nan 
       1.177980245478e-01                     -nan 
       1.213778742109e-01                     -nan 
       1.249599225127e-01                     -nan 
       1.285433120713e-01                     -nan 
       1.321275205739e-01                     -nan 
       1.357122301809e-01                     -nan 
       1.392972475522e-01                     -nan 
       1.428824550560e-01                     -nan 
       1.464677810663e-01                     -nan 
       1.500531819071e-01                     -nan 
       1.536386308828e-01                     -nan 
       1.572241116182e-01                     -nan 
       1.608096140144e-01                     -nan 
       1.643951317937e-01                     -nan 
       1.679806610093e-01                     -nan 
       1.715661991389e-01                     -nan 
       1.751517445347e-01                     -nan 
       1.787372960887e-01                     -nan 
       1.823228530281e-01                     -nan 
       1.859084147916e-01                     -nan 
       1.894939809523e-01                     -nan 
       1.930795511717e-01                     -nan 
       1.966651251700e-01                     -nan 
       2.002507027086e-01                     -nan 
       2.038362835785e-01                     -nan 
       2.074218675930e-01                     -nan 
       2.110074545828e-01                     -nan 
       2.145930443928e-01                     -nan 
       2.181786368801e-01                     -nan 
       2.217642319120e-01                     -nan 
       2.253498293651e-01                     -nan 
       2.289354291242e-01                     -nan 
       2.325210310813e-01                     -nan 
       2.361066351353e-01                     -nan 
       2.396922411913e-01                     -nan 
       2.432778491599e-01                     -nan 
       2.468634589573e-01                     -nan 
       2.504490705043e-01                     -nan 
       2.540346837263e-01                     -nan 
       2.576202985527e-01                     -nan 
       2.612059149172e-01                     -nan 
       2.647915327568e-01                     -nan 
       2.683771520119e-01                     -nan 
       2.719627726262e-01                     -nan 
       2.755483945464e-01                     -nan 
       2.791340177217e-01                     -nan 
       2.827196421042e-01                     -nan 
       2.863052676481e-01                     -nan 
       2.898908943101e-01                     -nan 
       2.934765220490e-01                     -nan 
       2.970621508256e-01                     -nan 
       3.006477806024e-01                     -nan 
       3.042334113440e-01                     -nan 
       3.078190430164e-01                     -nan 
       3.114046755873e-01                     -nan 
       3.149903090258e-01                     -nan 
       3.185759433025e-01                     -nan 
       3.221615783893e-01                     -nan 
       3.257472142591e-01                     -nan 
       3.293328508864e-01                     -nan 
       3.329184882464e-01                     -nan 
       3.365041263158e-01                     -nan 
       3.400897650718e-01                     -nan 
       3.436754044930e-01                     -nan 
       3.472610445585e-01                     -nan 
       3.508466852486e-01                     -nan 
       3.544323265442e-01                     -nan 
       3.580179684270e-01                     -nan 
       3.616036108794e-01                     -nan 
       3.651892538846e-01                     -nan 
       3.687748974264e-01                     -nan 
       3.723605414893e-01                     -nan 
       3.759461860581e-01                     -nan 
       3.795318311186e-01                     -nan 
       3.831174766568e-01                     -nan 
       3.867031226595e-01                     -nan 
       3.902887691136e-01                     -nan 
       3.938744160070e-01                     -nan 
       3.974600633275e-01                     -nan 
       4.010457110638e-01                     -nan 
       4.046313592047e-01                     -nan 
       4.082170077395e-01                     -nan 
       4.118026566578e-01                     -nan 
       4.153883059498e-01                     -nan 
       4.189739556057e-01                     -nan 
       4.225596056162e-01                     -nan 
       4.261452559725e-01                     -nan 
       4.297309066657e-01                     -nan 
       4.333165576874e-01                     -nan 
       4.369022090297e-01                     -nan 
       4.404878606845e-01                     -nan 
       4.440735126443e-01                     -nan 
       4.476591649018e-01                     -nan 
