# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:gr.fac. D             16:gr.fac. f          
       7.943784823360e+11       1.197790548632e-21       5.834626790602e-07       1.361491698096e+18       1.419802545423e+04       1.787312442359e-08       1.127860591251e+16       3.368618636467e-07       1.095693180965e+36       1.228838847257e+27       6.659556933663e+27       3.525489147681e-08       7.579664551309e+35       1.853659643984e+36       3.234775005342e-06       4.344138228422e+00 
       7.888564869275e+11       1.214618308044e-21       5.875463102711e-07       1.342629101864e+18       1.419802545423e+04       1.799823629455e-08       1.120020448114e+16       3.392198966905e-07       1.065543236157e+36       1.203390338995e+27       6.521641543028e+27       3.525489147681e-08       7.371096612899e+35       1.802652905172e+36       3.332798490341e-06       4.216369456995e+00 
       7.833728767899e+11       1.231682480647e-21       5.916590453126e-07       1.324027834832e+18       1.419802545422e+04       1.812422394860e-08       1.112234804482e+16       3.415944359656e-07       1.036222920654e+36       1.178468853926e+27       6.386582296603e+27       3.525489147681e-08       7.168267791919e+35       1.753049707411e+36       3.430821975338e-06       4.095901758221e+00 
       7.779273850942e+11       1.248986387811e-21       5.958008841844e-07       1.305684276452e+18       1.419802545422e+04       1.825109351624e-08       1.104503281511e+16       3.439855970155e-07       1.007709405731e+36       1.154063477719e+27       6.254320045371e+27       3.525489147681e-08       6.971020166353e+35       1.704811429775e+36       3.528845460336e-06       3.982126709380e+00 
       7.725197468661e+11       1.266533397567e-21       5.999718268868e-07       1.287594856336e+18       1.419802545421e+04       1.837885117085e-08       1.096825502990e+16       3.463934961928e-07       9.799804908373e+35       1.130163522071e+27       6.124796865255e+27       3.525489147681e-08       6.779200159694e+35       1.657900514062e+36       3.626868945333e-06       3.874501663180e+00 
       7.671496989732e+11       1.284326925262e-21       6.041700544301e-07       1.269756053559e+18       1.419802545421e+04       1.850750312904e-08       1.089201095322e+16       3.488182506642e-07       9.530145863079e+35       1.106758520030e+27       5.997956031752e+27       3.525489147681e-08       6.592658421362e+35       1.612280435549e+36       3.724892430329e-06       3.772541093096e+00 
       7.618169801124e+11       1.302370434228e-21       6.084010237828e-07       1.252164395979e+18       1.419802545420e+04       1.863705565094e-08       1.081629687509e+16       3.512599784169e-07       9.267906965572e+35       1.083838221405e+27       5.873741995087e+27       3.525489147681e-08       6.411249710426e+35       1.567915674557e+36       3.822915915326e-06       3.675809270197e+00 
       7.565213307968e+11       1.320667436451e-21       6.126592779765e-07       1.234816459558e+18       1.419802545420e+04       1.876751504049e-08       1.074110911131e+16       3.537187982638e-07       9.012884037302e+35       1.061392588283e+27       5.752100355890e+27       3.525489147681e-08       6.234832782516e+35       1.524771688795e+36       3.920939400322e-06       3.583914038443e+00 
       7.512624933433e+11       1.339221493258e-21       6.169466360006e-07       1.217708867695e+18       1.419802545420e+04       1.889888764577e-08       1.066644400329e+16       3.561948298496e-07       8.764878518052e+35       1.039411790628e+27       5.632977841366e+27       3.525489147681e-08       6.063270279851e+35       1.482814886463e+36       4.018962885318e-06       3.496501500923e+00 
       7.460402118602e+11       1.358036216008e-21       6.212667358341e-07       1.200838290570e+18       1.419802545419e+04       1.903117985929e-08       1.059229791786e+16       3.586881936565e-07       8.523697311345e+35       1.017886201980e+27       5.516322281970e+27       3.525489147681e-08       5.896428624297e+35       1.442012600098e+36       4.116986370314e-06       3.413251465189e+00 
       7.408542322345e+11       1.377115266799e-21       6.256159394979e-07       1.184201444495e+18       1.419802545419e+04       1.916439811830e-08       1.051866724712e+16       3.611990110099e-07       8.289152634095e+35       9.968063952348e+26       5.402082588555e+27       3.525489147681e-08       5.734177913355e+35       1.402333061144e+36       4.215009855309e-06       3.333873524142e+00 
       7.357043021197e+11       1.396462359173e-21       6.299942469923e-07       1.167795091276e+18       1.419802545418e+04       1.929854890512e-08       1.044554840826e+16       3.637274040848e-07       8.061061870400e+35       9.761631385204e+26       5.290208729999e+27       3.525489147681e-08       5.576391819028e+35       1.363745375209e+36       4.313033340304e-06       3.258103671325e+00 
       7.305901709232e+11       1.416081258848e-21       6.344034773065e-07       1.151616037583e+18       1.419802545418e+04       1.943363874745e-08       1.037293784335e+16       3.662734959112e-07       7.839247429362e+35       9.559473911496e+26       5.180651711296e+27       3.525489147681e-08       5.422947489456e+35       1.326219498018e+36       4.411056825300e-06       3.185701367523e+00 
       7.255115897945e+11       1.435975784444e-21       6.388454494299e-07       1.135661134325e+18       1.419802545417e+04       1.956967421868e-08       1.030083201922e+16       3.688374103802e-07       7.623536606811e+35       9.361502996629e+26       5.073363552095e+27       3.525489147681e-08       5.273725453266e+35       1.289726212017e+36       4.509080310295e-06       3.116446989973e+00 
       7.204683116132e+11       1.456149808230e-21       6.433165253839e-07       1.119927276043e+18       1.419802545417e+04       1.970666193820e-08       1.022922742722e+16       3.714192722506e-07       7.413761450838e+35       9.167631939505e+26       4.968297265690e+27       3.525489147681e-08       5.128609526554e+35       1.254237103624e+36       4.607103795290e-06       3.050139607214e+00 
       7.154600909763e+11       1.476607256876e-21       6.478203431470e-07       1.104411400298e+18       1.419802545416e+04       1.984460857177e-08       1.015812058314e+16       3.740192071539e-07       7.209758631031e+35       8.977775834553e+26       4.865406838443e+27       3.525489147681e-08       4.987486722422e+35       1.219724541109e+36       4.705127280285e-06       2.986595032071e+00 
       7.104866841870e+11       1.497352112218e-21       6.523550837301e-07       1.089110487083e+18       1.419802545416e+04       1.998352083176e-08       1.008750802694e+16       3.766373416016e-07       7.011369311302e+35       8.791851534546e+26       4.764647209626e+27       3.525489147681e-08       4.850247163007e+35       1.186161653075e+36       4.803150765280e-06       2.925644113056e+00 
       7.055478492422e+11       1.518388412032e-21       6.569207471330e-07       1.074021558230e+18       1.419802545416e+04       2.012340547758e-08       1.001738632268e+16       3.792738029903e-07       6.818439026223e+35       8.609777614183e+26       4.665974251695e+27       3.525489147681e-08       4.716783993929e+35       1.153522307542e+36       4.901174250275e-06       2.867131230803e+00 
       7.006433458214e+11       1.539720250821e-21       6.615191523451e-07       1.059141676830e+18       1.419802545415e+04       2.026426931592e-08       9.947752058268e+15       3.819287196087e-07       6.630817560755e+35       8.431474334436e+26       4.569344750960e+27       3.525489147681e-08       4.586993301098e+35       1.121781091598e+36       4.999197735270e-06       2.810912971384e+00 
       6.957729352745e+11       1.561351780613e-21       6.661502993666e-07       1.044467946665e+18       1.419802545415e+04       2.040611920112e-08       9.878601845347e+15       3.846022206434e-07       6.448358833294e+35       8.256863607620e+26       4.474716388661e+27       3.525489147681e-08       4.460774029805e+35       1.090913291610e+36       5.097221220266e-06       2.756856952712e+00 
       6.909363806101e+11       1.583287211768e-21       6.708141881973e-07       1.029997511641e+18       1.419802545414e+04       2.054896203553e-08       9.809932319109e+15       3.872944361852e-07       6.270920781928e+35       8.085868963200e+26       4.382047722432e+27       3.525489147681e-08       4.338027906041e+35       1.060894873988e+36       5.195244705261e-06       2.704840783803e+00 
       6.861334464847e+11       1.605530813793e-21       6.755089998478e-07       1.015727555235e+18       1.419802545414e+04       2.069280476977e-08       9.741740138139e+15       3.900054972358e-07       6.098365253836e+35       7.918415514301e+26       4.291298168154e+27       3.525489147681e-08       4.218659359979e+35       1.031702466465e+36       5.293268190257e-06       2.654751139668e+00 
       6.813638991903e+11       1.628086916184e-21       6.802383722970e-07       1.001655299944e+18       1.419802545413e+04       2.083765440315e-08       9.674021984245e+15       3.927355357137e-07       5.930557897712e+35       7.754429924908e+26       4.202427982181e+27       3.525489147681e-08       4.102575451568e+35       1.003313339906e+36       5.391291675253e-06       2.606482937140e+00 
       6.766275066438e+11       1.650959909256e-21       6.849986675661e-07       9.877780067445e+17       1.419802545413e+04       2.098351798397e-08       9.606774562305e+15       3.954846844609e-07       5.767368059168e+35       7.593840377752e+26       4.115398243934e+27       3.525489147681e-08       3.989685798165e+35       9.757053906081e+35       5.489315160249e-06       2.559938598988e+00 
       6.719240383751e+11       1.674154245008e-21       6.897953426233e-07       9.740929745620e+17       1.419802545412e+04       2.113040260985e-08       9.539994600101e+15       3.982530772492e-07       5.608668679003e+35       7.436576542853e+26       4.030170838855e+27       3.525489147681e-08       3.879902504169e+35       9.488571230910e+35       5.587338645245e-06       2.515027395508e+00 
       6.672532655164e+11       1.697674437983e-21       6.946229405003e-07       9.605975397432e+17       1.419802545412e+04       2.127831542811e-08       9.473678848160e+15       4.010408487870e-07       5.454336194275e+35       7.282569546725e+26       3.946708441717e+27       3.525489147681e-08       3.773140092581e+35       9.227476333606e+35       5.685362130242e-06       2.471664854218e+00 
       6.626149607908e+11       1.721525066148e-21       6.994850991759e-07       9.472890755379e+17       1.419802545411e+04       2.142726363610e-08       9.407824079599e+15       4.038481347255e-07       5.304250442098e+35       7.131751942211e+26       3.864974500272e+27       3.525489147681e-08       3.669315438454e+35       8.973565926334e+35       5.783385615239e-06       2.429772229583e+00 
       6.580088985013e+11       1.745710771787e-21       7.043818186503e-07       9.341649915878e+17       1.419802545411e+04       2.157725448155e-08       9.342427089965e+15       4.066750716656e-07       5.158294566079e+35       6.984057678941e+26       3.784933219252e+27       3.525489147681e-08       3.568347704171e+35       8.726642315083e+35       5.881409100237e-06       2.389276025770e+00 
