# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:gr.fac. D             16:gr.fac. f          
       1.327686535743e+05       4.282116189381e-08       3.487436329422e+00       3.810894597777e+04       2.812614589840e+04       2.118416757234e-01       3.734298647313e+09       2.010929303464e+00       8.550162332050e+08       5.775859259343e+06       2.604084427116e+04       4.851233942470e-08       5.914736302283e+08       1.452291763537e+09       2.079265269289e-03       6.831029529221e-02 
       1.318457200814e+05       4.342235551177e-08       3.511823977813e+00       3.758149273997e+04       2.812612151076e+04       2.133243928510e-01       3.708336869803e+09       2.024973861564e+00       8.314887806366e+08       5.656243887665e+06       2.550155044033e+04       4.851233942470e-08       5.751980704901e+08       1.412368596565e+09       2.080256356037e-03       6.831873275232e-02 
       1.309292022136e+05       4.403198683404e-08       3.536381997554e+00       3.706134339463e+04       2.812609695274e+04       2.148174865478e-01       3.682555561502e+09       2.039116284122e+00       8.086087310833e+08       5.539105689335e+06       2.497342510972e+04       4.851233942470e-08       5.593703640168e+08       1.373543174215e+09       2.081248039745e-03       6.832744770535e-02 
       1.300190553740e+05       4.465017422326e-08       3.561111576451e+00       3.654839677624e+04       2.812607222316e+04       2.163210294155e-01       3.656953467907e+09       2.053357249933e+00       7.863582700313e+08       5.424393363435e+06       2.445623698573e+04       4.851233942470e-08       5.439781872819e+08       1.335785306914e+09       2.082240324860e-03       6.833644186366e-02 
       1.291152352752e+05       4.527703770122e-08       3.586013910557e+00       3.604255312074e+04       2.812604732082e+04       2.178350945633e-01       3.631529343237e+09       2.067697442455e+00       7.647200731663e+08       5.312056671459e+06       2.394975956474e+04       4.851233942470e-08       5.290095558638e+08       1.299065635461e+09       2.083233215861e-03       6.834571695138e-02 
       1.282176979379e+05       4.591269897202e-08       3.611090204235e+00       3.554371404602e+04       2.812602224453e+04       2.193597556118e-01       3.606281950367e+09       2.082137549841e+00       7.436772928845e+08       5.202046415314e+06       2.345377103388e+04       4.851233942470e-08       5.144528151143e+08       1.263355608185e+09       2.084226717262e-03       6.835527470455e-02 
       1.273263996886e+05       4.655728144567e-08       3.636341670201e+00       3.505178253285e+04       2.812599699306e+04       2.208950866965e-01       3.581210060777e+09       2.096678264974e+00       7.232135451755e+08       5.094314415771e+06       2.296805417390e+04       4.851233942470e-08       5.002966310847e+08       1.228627458730e+09       2.085220833608e-03       6.836511687115e-02 
       1.264412971572e+05       4.721091026193e-08       3.661769529597e+00       3.456666290595e+04       2.812597156520e+04       2.224411624714e-01       3.556312454483e+09       2.111320285493e+00       7.033128968652e+08       4.988813491364e+06       2.249239626404e+04       4.851233942470e-08       4.865299817009e+08       1.194854184454e+09       2.086215569479e-03       6.837524521116e-02 
       1.255623472752e+05       4.787371231459e-08       3.687375012039e+00       3.408826081540e+04       2.812594595972e+04       2.239980581123e-01       3.531587919984e+09       2.126064313830e+00       6.839598532106e+08       4.885497437731e+06       2.202658898887e+04       4.851233942470e-08       4.731421481817e+08       1.162009525419e+09       2.087210929491e-03       6.838566149669e-02 
       1.246895072733e+05       4.854581627597e-08       3.713159355677e+00       3.361648321827e+04       2.812592017538e+04       2.255658493210e-01       3.507035254197e+09       2.140911057241e+00       6.651393458352e+08       4.784321007376e+06       2.157042834705e+04       4.851233942470e-08       4.601227066931e+08       1.130067943964e+09       2.088206918290e-03       6.839636751201e-02 
