# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)n_ncdm[0]          13:(.)rho_ncdm[0]        14:(.)p_ncdm[0]          15:(.)n_ncdm[1]          16:(.)rho_ncdm[1]        17:(.)p_ncdm[1]          18:(.)rho_lambda         19:(.)rho_ur             20:(.)rho_crit           21:(.)rho_dcdm           22:(.)rho_dr             23:gr.fac. D             24:gr.fac. f          
       1.106078504750e+07       6.177729285044e-12       4.190132349504e-02       2.639882004462e+08       1.578063097664e+04       1.426718762018e-03       1.745461829272e+11       2.419137506196e-02       4.118347972018e+16       3.317191105066e+12       1.505624139917e+11       2.718718198290e+08       9.476513495876e+15       3.158837831483e+15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       1.901291990558e+16       6.968976997483e+16       1.338909968166e+13       1.064971617564e-02       2.076166804457e-04       8.792137665993e-02 
       1.098389772389e+07       6.264516704786e-12       4.219461502180e-02       2.603310317190e+08       1.578063068335e+04       1.436705770878e-03       1.733328492250e+11       2.436070187149e-02       4.005024262551e+16       3.248494057712e+12       1.474443562869e+11       2.662415167535e+08       9.215750279795e+15       3.071916759463e+15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       1.848974541276e+16       6.777224607590e+16       1.311181942082e+13       1.057567962466e-02       2.077440147480e-04       8.786995088072e-02 
       1.090754487025e+07       6.352523327002e-12       4.248995933995e-02       2.567245292028e+08       1.578063038800e+04       1.446762688484e-03       1.721279498186e+11       2.453121378867e-02       3.894818857291e+16       3.181219684998e+12       1.443908716866e+11       2.607278138771e+08       8.962162429200e+15       2.987387475938e+15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       1.798096700025e+16       6.590748389439e+16       1.284028146785e+13       1.050215772697e-02       2.078713526358e-04       8.781860539191e-02 
       1.083172277131e+07       6.441766278700e-12       4.278737081586e-02       2.531679909601e+08       1.578063009059e+04       1.456890004193e-03       1.709314260784e+11       2.470291910671e-02       3.787645950537e+16       3.115338524190e+12       1.414006229207e+11       2.553282964799e+08       8.715552501114e+15       2.905184166582e+15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       1.748618853422e+16       6.409403164675e+16       1.257436690301e+13       1.042914690505e-02       2.079986941366e-04       8.776734017960e-02 
       1.075642773760e+07       6.532262927478e-12       4.308686391596e-02       2.496607247784e+08       1.578062979110e+04       1.467088210787e-03       1.697432197823e+11       2.487582617685e-02       3.683422097683e+16       3.050821722706e+12       1.384723004133e+11       2.500405998494e+08       8.475728485553e+15       2.825242828068e+15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       1.700502478118e+16       6.233047749685e+16       1.231395926931e+13       1.035664360623e-02       2.081260392779e-04       8.771615523092e-02 
       1.068165610531e+07       6.624030884894e-12       4.338845320672e-02       2.462020480352e+08       1.578062948951e+04       1.477357804498e-03       1.685632731129e+11       2.504994340876e-02       3.582066150253e+16       2.987641025486e+12       1.356046217087e+11       2.448624082448e+08       8.242503656033e+15       2.747501218234e+15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       1.653710110801e+16       6.061544845674e+16       1.205894452152e+13       1.028464430255e-02       2.082533880875e-04       8.766505053401e-02 
       1.060740423611e+07       6.717088009897e-12       4.369215336010e-02       2.427912875654e+08       1.578062918581e+04       1.487699285032e-03       1.673915286547e+11       2.522527927094e-02       3.483499192712e+16       2.925768762615e+12       1.327963309103e+11       2.397914538829e+08       8.015696424179e+15       2.671898807622e+15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       1.608205319031e+16       5.894760931768e+16       1.180921097621e+13       1.021314549058e-02       2.083807405934e-04       8.761402607812e-02 
       1.053366851695e+07       6.811452412302e-12       4.399797914812e-02       2.394277795300e+08       1.578062887998e+04       1.498113155590e-03       1.662279293914e+11       2.540184229111e-02       3.387644481032e+16       2.865177837205e+12       1.300461981302e+11       2.348255159448e+08       7.795130198346e+15       2.598376732351e+15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       1.563952672869e+16       5.732566161065e+16       1.156464926288e+13       1.014214369121e-02       2.085080968239e-04       8.756308185349e-02 
       1.046044535988e+07       6.907142456312e-12       4.430594544465e-02       2.361108692868e+08       1.578062857202e+04       1.508599922900e-03       1.650724187028e+11       2.557964105669e-02       3.294427382928e+16       2.805841713528e+12       1.273530189510e+11       2.299624196037e+08       7.580633246121e+15       2.526877748282e+15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       1.520917717296e+16       5.574834259537e+16       1.132515227598e+13       1.007163544955e-02       2.086354568072e-04       8.751221785145e-02 
       1.038773120193e+07       7.004176764092e-12       4.461606723089e-02       2.328399112635e+08       1.578062826189e+04       1.519160097232e-03       1.639249403627e+11       2.575868421513e-02       3.203775319758e+16       2.747734405395e+12       1.247156138977e+11       2.252000350720e+08       7.372038560616e+15       2.457346186452e+15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       1.479066945384e+16       5.421442427719e+16       1.109061512807e+13       1.000161733470e-02       2.087628205721e-04       8.746143406438e-02 
       1.031552250485e+07       7.102574219392e-12       4.492835959172e-02       2.296142688315e+08       1.578062794960e+04       1.529794192431e-03       1.627854385354e+11       2.593898047439e-02       3.115617710012e+16       2.690830464775e+12       1.221328279219e+11       2.205362766686e+08       7.169183730433e+15       2.389727909731e+15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       1.438367772207e+16       5.272271245103e+16       1.086093510389e+13       9.932085939640e-03       2.088901881475e-04       8.741073048573e-02 
       1.024381575502e+07       7.202353971223e-12       4.524283771570e-02       2.264333141823e+08       1.578062763512e+04       1.540502725939e-03       1.616538577733e+11       2.612053860337e-02       3.029885914354e+16       2.635104970650e+12       1.196035298952e+11       2.159691019059e+08       6.971910813216e+15       2.323970270664e+15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       1.398788509472e+16       5.127204577159e+16       1.063601161531e+13       9.863037881001e-03       2.090175595623e-04       8.736010711001e-02 
