# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)n_ncdm[0]          13:(.)rho_ncdm[0]        14:(.)p_ncdm[0]          15:(.)n_ncdm[1]          16:(.)rho_ncdm[1]        17:(.)p_ncdm[1]          18:(.)rho_lambda         19:(.)rho_ur             20:(.)rho_crit           21:(.)rho_dcdm           22:(.)rho_dr             23:gr.fac. D             24:gr.fac. f          
       7.833728767901e+11       1.231682628030e-21       5.916590453126e-07       1.324027676321e+18       1.531242112479e+04       1.954678490723e-08       1.199533538716e+16       3.415944768386e-07       1.036222920655e+36       1.178468853927e+27       5.348896395819e+24       9.658547300444e+22       2.384397957216e+35       7.947993190722e+34       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.506368134765e-08       4.783865649188e+35       1.753049287663e+36       5.183600810219e+27       5.375812918464e+02       4.147420653998e-06       4.095901758304e+00 
       7.779273850944e+11       1.248986537266e-21       5.958008841844e-07       1.305684120134e+18       1.531242112479e+04       1.968361240157e-08       1.191195172509e+16       3.439856381748e-07       1.007709405732e+36       1.154063477720e+27       5.238123991102e+24       9.458524635698e+22       2.318787010595e+35       7.729290035317e+34       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.506368134765e-08       4.652229085416e+35       1.704811021569e+36       5.076251576966e+27       5.334554965738e+02       4.265918386957e-06       3.982126709461e+00 
       7.725197468663e+11       1.266533549123e-21       5.999718268868e-07       1.287594702179e+18       1.531242112478e+04       1.982139768838e-08       1.182914769124e+16       3.463935376403e-07       9.799804908384e+35       1.130163522072e+27       5.129645615796e+24       9.262644319191e+22       2.254981465754e+35       7.516604885846e+34       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.506368134765e-08       4.524214735601e+35       1.657900117080e+36       4.971125481315e+27       5.293690819602e+02       4.384416119915e-06       3.874501663259e+00 
       7.671496989734e+11       1.284327078948e-21       6.041718734195e-07       1.269755901535e+18       1.531242112478e+04       1.996014747219e-08       1.174691925644e+16       3.488182924021e-07       9.530145863090e+35       1.106758520031e+27       5.023413761940e+24       9.070820565402e+22       2.192931643855e+35       7.309772146183e+34       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.506368134765e-08       4.399722928089e+35       1.612280049483e+36       4.868176483435e+27       5.253214798043e+02       4.502913852873e-06       3.772541093173e+00 
       7.618169801126e+11       1.302370590074e-21       6.084010237828e-07       1.252164246059e+18       1.531242112477e+04       2.009986850449e-08       1.166526241950e+16       3.512600204471e-07       9.267906965583e+35       1.083838221406e+27       4.919381905438e+24       8.882969365373e+22       2.132589233061e+35       7.108630776871e+34       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.506368134765e-08       4.278656733870e+35       1.567915299108e+36       4.767359496948e+27       5.213121339570e+02       4.621411585831e-06       3.675809270272e+00 
       7.565213307970e+11       1.320667594488e-21       6.126592779765e-07       1.234816311712e+18       1.531242112477e+04       2.024056758402e-08       1.158417320705e+16       3.537188405884e-07       9.012884037313e+35       1.061392588284e+27       4.817504485674e+24       8.699008449921e+22       2.073907250923e+35       6.913024169744e+34       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.506368134765e-08       4.160921891107e+35       1.524771323669e+36       4.668630369190e+27       5.173405000145e+02       4.739909318789e-06       3.583914038517e+00 
       7.512624933435e+11       1.339221653516e-21       6.169484549901e-07       1.217708721894e+18       1.531242112477e+04       2.038225155710e-08       1.150364767333e+16       3.561948724707e-07       8.764878518063e+35       1.039411790629e+27       4.717736885571e+24       8.518857253610e+22       2.016840007795e+35       6.722800025984e+34       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.506368134765e-08       4.046426731746e+35       1.482814531376e+36       4.571945861871e+27       5.134060450201e+02       4.858407051746e-06       3.496501500994e+00 
       7.460402118605e+11       1.358036378520e-21       6.212667358341e-07       1.200838146786e+18       1.531242112476e+04       2.052492731800e-08       1.142368190003e+16       3.586882365761e-07       8.523697311356e+35       1.017886201981e+27       4.620035412039e+24       8.342436879463e+22       1.961343071265e+35       6.537810237549e+34       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.506368134765e-08       3.935082110140e+35       1.442012254776e+36       4.477263632140e+27       5.095082471737e+02       4.976904784703e-06       3.413251465258e+00 
       7.408542322348e+11       1.377115431594e-21       6.256159394979e-07       1.184201302700e+18       1.531242112476e+04       2.066860180922e-08       1.134427199605e+16       3.611990542302e-07       8.289152634105e+35       9.968063952358e+26       4.524357276851e+24       8.169670064413e+22       1.907373231555e+35       6.357910771850e+34       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.506368134765e-08       3.826801333645e+35       1.402332725316e+36       4.384542214041e+27       5.056465955488e+02       5.095402517660e-06       3.333873524209e+00 
       7.357043021199e+11       1.396462526286e-21       6.299942469923e-07       1.167794951443e+18       1.531242112475e+04       2.081328202188e-08       1.126541409737e+16       3.637274476078e-07       8.061061870411e+35       9.761631385213e+26       4.430660577893e+24       8.000481145463e+22       1.854888467884e+35       6.182961559613e+34       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.506368134765e-08       3.721500095120e+35       1.363745048616e+36       4.293741000352e+27       5.018205898182e+02       5.213900250617e-06       3.258103671389e+00 
