# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)n_ncdm[0]          13:(.)rho_ncdm[0]        14:(.)p_ncdm[0]          15:(.)n_ncdm[1]          16:(.)rho_ncdm[1]        17:(.)p_ncdm[1]          18:(.)rho_lambda         19:(.)rho_ur             20:(.)rho_crit           21:(.)rho_dcdm           22:(.)rho_dr             23:gr.fac. D             24:gr.fac. f          
       1.742755197016e+05       2.475094263977e-08       2.648657073920e+00       6.606650113013e+04       1.526229022306e+04       8.757513777065e-02       2.659858822750e+09       1.527741911800e+00       2.538251116594e+09       1.297565089674e+07       5.889456652480e+05       1.063464151154e+03       5.840637658168e+08       1.946878038612e+08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       1.171818542482e+09       4.364782571577e+09       5.708455012206e+07       1.147036972771e-04       2.674943073968e-04       8.500669431994e-02 
       1.730640301747e+05       2.509772740744e-08       2.667122341749e+00       6.515485731412e+04       1.526227175779e+04       8.818807440405e-02       2.641365522297e+09       1.538382389438e+00       2.468404682763e+09       1.270692551946e+07       5.767486165334e+05       1.041439837498e+03       5.679917685414e+08       1.893304730721e+08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       1.139572975542e+09       4.245155431623e+09       5.590233064073e+07       1.139014770254e-04       2.676530829299e-04       8.512135023280e-02 
       1.718609621281e+05       2.544936437206e-08       2.685715816759e+00       6.425581805441e+04       1.526225316431e+04       8.880530034294e-02       2.623000775315e+09       1.549096601813e+00       2.400480238147e+09       1.244376538682e+07       5.648041660686e+05       1.019871642630e+03       5.523620301101e+08       1.841205618749e+08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       1.108214721362e+09       4.128810153842e+09       5.474459467004e+07       1.131048339457e-04       2.678121678660e-04       8.523699990517e-02 
       1.706662570211e+05       2.580592128722e-08       2.704438381834e+00       6.336920890153e+04       1.526223444175e+04       8.942684559498e-02       2.604763688187e+09       1.559885054675e+00       2.334424894957e+09       1.218605524452e+07       5.531070826306e+05       9.987501204872e+02       5.371623807920e+08       1.790540136931e+08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       1.077719363564e+09       4.015656636805e+09       5.361083516489e+07       1.123137292736e-04       2.679715645082e-04       8.535364951737e-02 
       1.694798567202e+05       2.616746684971e-08       2.723290925835e+00       6.249485782163e+04       1.526221558921e+04       9.005274037764e-02       2.586653373507e+09       1.570748257176e+00       2.270187220722e+09       1.193368222511e+07       5.416522433329e+05       9.780660206302e+02       5.223809857316e+08       1.741268835752e+08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       1.048063157643e+09       3.905607254146e+09       5.250055558087e+07       1.115281245144e-04       2.681312751770e-04       8.547130528534e-02 
       1.683017034958e+05       2.653407071260e-08       2.742274343645e+00       6.163259516307e+04       1.526219660579e+04       9.068301511963e-02       2.568668950039e+09       1.581686721883e+00       2.207717198244e+09       1.168653579860e+07       5.304346313816e+05       9.578102841920e+02       5.080063357348e+08       1.693353351234e+08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       1.019223012469e+09       3.798576786535e+09       5.141326965680e+07       1.107479814409e-04       2.682913022099e-04       8.558997346082e-02 
       1.671317400198e+05       2.690580349843e-08       2.761389536205e+00       6.078225362340e+04       1.526217749059e+04       9.131770046246e-02       2.550809542671e+09       1.592700964805e+00       2.146966186654e+09       1.144450772402e+07       5.194493338787e+05       9.379740399109e+02       4.940272383070e+08       1.646756375065e+08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       9.911764723183e+08       3.694482355539e+09       5.034850120175e+07       1.099732620915e-04       2.684516479617e-04       8.570966033146e-02 
       1.659699093623e+05       2.728273681274e-08       2.780637410549e+00       5.994366821681e+04       1.526215824272e+04       9.195682726183e-02       2.533074282376e+09       1.603791505414e+00       2.087886883540e+09       1.120749200201e+07       5.086915396699e+05       9.185486002455e+02       4.804328089388e+08       1.601441625551e+08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       9.639016993797e+08       3.593243359287e+09       4.930578388651e+07       1.092039287688e-04       2.686123148047e-04       8.583037222097e-02 
       1.648161549895e+05       2.766494325758e-08       2.800018879854e+00       5.911667624206e+04       1.526213886125e+04       9.260042658921e-02       2.515462306167e+09       1.614958866665e+00       2.030433288115e+09       1.097538482843e+07       4.981565372382e+05       8.995254575694e+02       4.672124626312e+08       1.557373819362e+08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       9.373774567578e+08       3.494781409909e+09       4.828466103936e+07       1.084399440372e-04       2.687733051287e-04       8.595211548927e-02 
       1.636704207604e+05       2.805249644540e-08       2.819534863469e+00       5.830111725084e+04       1.526211934527e+04       9.324852973328e-02       2.497972757055e+09       1.626203575025e+00       1.974560665400e+09       1.074808454888e+07       4.878397126399e+05       8.808962804459e+02       4.543559056537e+08       1.514518644069e+08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       9.115830919348e+08       3.399020272696e+09       4.728468544602e+07       1.076812707217e-04       2.689346213413e-04       8.607489653265e-02 
