# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_dcdm           16:gr.fac. D             17:gr.fac. f          
       3.086841363678e+03       6.072558338894e-05       1.224961823579e+02       2.984637745560e+01       1.402240572360e+04       4.541167784246e+00       4.329896441161e+07       6.744560766119e+01       2.501491285159e+02       7.265827411844e+01       3.275846443573e-01       3.510489637255e-08       1.729317634709e+02       8.908062472222e+02       3.947394964376e+02       6.583705582933e-04       6.292881565592e-01 
       3.065357140986e+03       6.149321100874e-05       1.232203871489e+02       2.948658724682e+01       1.402168151881e+04       4.572748989799e+00       4.299548325383e+07       6.782437176282e+01       2.432596156510e+02       7.115220185749e+01       3.207944177524e-01       3.510489637255e-08       1.681689421241e+02       8.694588274645e+02       3.865572733790e+02       6.612732457591e-04       6.308675310979e-01 
       3.044022334231e+03       6.227020509275e-05       1.239483282906e+02       2.913131014537e+01       1.402095357767e+04       4.604548682631e+00       4.269411679122e+07       6.820485096576e+01       2.365598311106e+02       6.967734327532e+01       3.141449200871e-01       3.510489637255e-08       1.635372827523e+02       8.486332307860e+02       3.785446286926e+02       6.641960583714e-04       6.324445001861e-01 
       3.022835904746e+03       6.305667517927e-05       1.246800206255e+02       2.878048744291e+01       1.402022188533e+04       4.636568361175e+00       4.239485032937e+07       6.858704934169e+01       2.300445505798e+02       6.823305155494e+01       3.076332351440e-01       3.510489637255e-08       1.590331737099e+02       8.283164574512e+02       3.706980483364e+02       6.671391384742e-04       6.340190302341e-01 
       3.001796821082e+03       6.385273202918e-05       1.254154790286e+02       2.843406121670e+01       1.401948642693e+04       4.668809533999e+00       4.209766927598e+07       6.897097094206e+01       2.237086935840e+02       6.681869328101e+01       3.012565071281e-01       3.510489637255e-08       1.546531027903e+02       8.084958372750e+02       3.630140910774e+02       6.701026294071e-04       6.355910878786e-01 
       2.980904058956e+03       6.465848763898e-05       1.261547184073e+02       2.809197431896e+01       1.401874718755e+04       4.701273719872e+00       4.180255914003e+07       6.935661979786e+01       2.175473195293e+02       6.543364816214e+01       2.950119394145e-01       3.510489637255e-08       1.503936544883e+02       7.891590211371e+02       3.554893869829e+02       6.730866755124e-04       6.371606399855e-01 
       2.960156601207e+03       6.547405525401e-05       1.268977537018e+02       2.775417036626e+01       1.401800415225e+04       4.733962447829e+00       4.150950553120e+07       6.974399991939e+01       2.115556238509e+02       6.407730875907e+01       2.888967933231e-01       3.510489637255e-08       1.462515073379e+02       7.702939727193e+02       3.481206359430e+02       6.760914221417e-04       6.387276536524e-01 
       2.939553437741e+03       6.629954938179e-05       1.276445998851e+02       2.742059372912e+01       1.401725730607e+04       4.766877257242e+00       4.121849415907e+07       7.013311529601e+01       2.057289342688e+02       6.274908021837e+01       2.829083869178e-01       3.510489637255e-08       1.422234313235e+02       7.518889604575e+02       3.409046062248e+02       6.791170156636e-04       6.402920962110e-01 
       2.919093565483e+03       6.713508580550e-05       1.283952719627e+02       2.709118952176e+01       1.401650663399e+04       4.800019697887e+00       4.092951083248e+07       7.052396989595e+01       2.000627071459e+02       6.144838001170e+01       2.770440938309e-01       3.510489637255e-08       1.383062853617e+02       7.339325497037e+02       3.338381330554e+02       6.821636034701e-04       6.418539352293e-01 
       2.898775988332e+03       6.798078159763e-05       1.291497849730e+02       2.676590359193e+01       1.401575212098e+04       4.833391330013e+00       4.064254145884e+07       7.091656766604e+01       1.945525239459e+02       6.017463768052e+01       2.713013421124e-01       3.510489637255e-08       1.344970148539e+02       7.164135950923e+02       3.269181172347e+02       6.852313339842e-04       6.434131385144e-01 
       2.878599717105e+03       6.883675513372e-05       1.299081539871e+02       2.644468251096e+01       1.401499375197e+04       4.866993724412e+00       4.035757204340e+07       7.131091253152e+01       1.891940877898e+02       5.892729458598e+01       2.656776131018e-01       3.510489637255e-08       1.307926493044e+02       6.993212331056e+02       3.201415237772e+02       6.883203566670e-04       6.449696741141e-01 
       2.858563769498e+03       6.970312610626e-05       1.306703941090e+02       2.612747356391e+01       1.401423151185e+04       4.900828462485e+00       4.007458868864e+07       7.170700839577e+01       1.839832201063e+02       5.770580366408e+01       2.601704403250e-01       3.510489637255e-08       1.271903000055e+02       6.826448748326e+02       3.135053805813e+02       6.914308220249e-04       6.465235103197e-01 
       2.838667170031e+03       7.058001553881e-05       1.314365204754e+02       2.581422473980e+01       1.401346538548e+04       4.934897136317e+00       3.979357759352e+07       7.210485914009e+01       1.789158573747e+02       5.650962918588e+01       2.547774084124e-01       3.510489637255e-08       1.236871577858e+02       6.663741989169e+02       3.070067771269e+02       6.945628816169e-04       6.480746156681e-01 
       2.818908950004e+03       7.146754580011e-05       1.322065482563e+02       2.550488472209e+01       1.401269535770e+04       4.969201348747e+00       3.951452505285e+07       7.250446862352e+01       1.739880479578e+02       5.533824652265e+01       2.494961520408e-01       3.510489637255e-08       1.202804908205e+02       6.504991446873e+02       3.006428631993e+02       6.977166880619e-04       6.496229589436e-01 
       2.799288147448e+03       7.236584061851e-05       1.329804926542e+02       2.519940287921e+01       1.401192141330e+04       5.003742713433e+00       3.923741745664e+07       7.290584068254e+01       1.691959490210e+02       5.419114191594e+01       2.443243548960e-01       3.510489637255e-08       1.169676425016e+02       6.350099054687e+02       2.944108476401e+02       7.008923950462e-04       6.511685091806e-01 
       2.779803807080e+03       7.327502509645e-05       1.337583689049e+02       2.489772925520e+01       1.401114353705e+04       5.038522854931e+00       3.896224128938e+07       7.330897913090e+01       1.645358235378e+02       5.306781225232e+01       2.392597486579e-01       3.510489637255e-08       1.137460293679e+02       6.198969220651e+02       2.883079971233e+02       7.040901573311e-04       6.527112356652e-01 
       2.760454980257e+03       7.419522572509e-05       1.345401922772e+02       2.459981456057e+01       1.401036171368e+04       5.073543408763e+00       3.868898312945e+07       7.371388775936e+01       1.600040373759e+02       5.196776484292e+01       2.343001120059e-01       3.510489637255e-08       1.106131390904e+02       6.051508764142e+02       2.823316349579e+02       7.073101307601e-04       6.542511079372e-01 
       2.741240724928e+03       7.512657039912e-05       1.353259780731e+02       2.430561016320e+01       1.400957592788e+04       5.108806021490e+00       3.841762964841e+07       7.412057033548e+01       1.555970564650e+02       5.089051720737e+01       2.294432696455e-01       3.510489637255e-08       1.075665285145e+02       5.907626854055e+02       2.764791399138e+02       7.105524722665e-04       6.557880957926e-01 
       2.722160105586e+03       7.606918843176e-05       1.361157416275e+02       2.401506807942e+01       1.400878616433e+04       5.144312350784e+00       3.814816761039e+07       7.452903060340e+01       1.513114440419e+02       4.983559686241e+01       2.246870913544e-01       3.510489637255e-08       1.046038217552e+02       5.767234948593e+02       2.707479450732e+02       7.138173398813e-04       6.573221692849e-01 
       2.703212193231e+03       7.702321056982e-05       1.369094983087e+02       2.372814096517e+01       1.400799240765e+04       5.180064065503e+00       3.788058387144e+07       7.493927228361e+01       1.471438579713e+02       4.880254111469e+01       2.200294910491e-01       3.510489637255e-08       1.017227083455e+02       5.630246736631e+02       2.651355367055e+02       7.171048927406e-04       6.588532987273e-01 
       2.684396065313e+03       7.798876900901e-05       1.377072635184e+02       2.344478210731e+01       1.400719464244e+04       5.216062845763e+00       3.761486537888e+07       7.535129907271e+01       1.430910481407e+02       4.779089685798e+01       2.154684258701e-01       3.510489637255e-08       9.892094143475e+01       5.496578080593e+02       2.596394531649e+02       7.204152910934e-04       6.603814546946e-01 
       2.665710805698e+03       7.896599740939e-05       1.385090526914e+02       2.316494541504e+01       1.400639285327e+04       5.252310383015e+00       3.735099917065e+07       7.576511464323e+01       1.391498539270e+02       4.680022037457e+01       2.110018952866e-01       3.510489637255e-08       9.619633603793e+01       5.366146960819e+02       2.542572838121e+02       7.237486963095e-04       6.619066080246e-01 
       2.647155504616e+03       7.995503091090e-05       1.393148812960e+02       2.288858541145e+01       1.400558702466e+04       5.288808380115e+00       3.708897237473e+07       7.618072264336e+01       1.353172017325e+02       4.583007714073e+01       2.066279402197e-01       3.510489637255e-08       9.354676733190e+01       5.238873421371e+02       2.489866679566e+02       7.271052708870e-04       6.634287298204e-01 
       2.628729258621e+03       8.095600614920e-05       1.401247648340e+02       2.261565722514e+01       1.400477714112e+04       5.325558551403e+00       3.682877220848e+07       7.659812669677e+01       1.315901025893e+02       4.488004163625e+01       2.023446421833e-01       3.510489637255e-08       9.097016899920e+01       5.114679517250e+02       2.438252938229e+02       7.304851784605e-04       6.649477914516e-01 
       2.610431170544e+03       8.196906127152e-05       1.409387188406e+02       2.234611658204e+01       1.400396318712e+04       5.362562622777e+00       3.657038597799e+07       7.701733040236e+01       1.279656498291e+02       4.394969715791e+01       1.981501224432e-01       3.510489637255e-08       8.846453161736e+01       4.993489262982e+02       2.387708975363e+02       7.338885838091e-04       6.664637645563e-01 
       2.592260349453e+03       8.299433595279e-05       1.417567588847e+02       2.207991979726e+01       1.400314514707e+04       5.399822331770e+00       3.631380107754e+07       7.743833733406e+01       1.244410168172e+02       4.303863563677e+01       1.940425411938e-01       3.510489637255e-08       8.602790109240e+01       4.875228582535e+02       2.338212621308e+02       7.373156528640e-04       6.679766210423e-01 
       2.574215910606e+03       8.403197141192e-05       1.425789005688e+02       2.181702376709e+01       1.400232300539e+04       5.437339427627e+00       3.605900498891e+07       7.786115104059e+01       1.210134547494e+02       4.214645745938e+01       1.900200967510e-01       3.510489637255e-08       8.365837713562e+01       4.759825260538e+02       2.289742165775e+02       7.407665527169e-04       6.694863330892e-01 
       2.556296975409e+03       8.508211042815e-05       1.434051595291e+02       2.155738596110e+01       1.400149674643e+04       5.475115671378e+00       3.580598528083e+07       7.828577504529e+01       1.176802905090e+02       4.127277129250e+01       1.860810247633e-01       3.510489637255e-08       8.135411178218e+01       4.647208894760e+02       2.242276348325e+02       7.442414516281e-04       6.709928731493e-01 
       2.538502671374e+03       8.614489735772e-05       1.442355514356e+02       2.130096441438e+01       1.400066635452e+04       5.513152835923e+00       3.555472960833e+07       7.871221284584e+01       1.144389245830e+02       4.041719391162e+01       1.822235974374e-01       3.510489637255e-08       7.911330795059e+01       4.537310849826e+02       2.195794349049e+02       7.477405190344e-04       6.724962139497e-01 
       2.520832132079e+03       8.722047815064e-05       1.450700919922e+02       2.104771771981e+01       1.399983181396e+04       5.551452706101e+00       3.530522571216e+07       7.914046791410e+01       1.112868290355e+02       3.957935003293e+01       1.784461227815e-01       3.510489637255e-08       7.693421804176e+01       4.430064212127e+02       2.150275779446e+02       7.512639255576e-04       6.739963284929e-01 
       2.503284497121e+03       8.830900036757e-05       1.459087969368e+02       2.079760502053e+01       1.399899310902e+04       5.590017078777e+00       3.505746141821e+07       7.957054369586e+01       1.082215455374e+02       3.875887214880e+01       1.747469438630e-01       3.510489637255e-08       7.481514257664e+01       4.325403745898e+02       2.105700673480e+02       7.548118430129e-04       6.754931900592e-01 
       2.485858912074e+03       8.941061319703e-05       1.467516820413e+02       2.055058600245e+01       1.399815022392e+04       5.628847762916e+00       3.481142463690e+07       8.000244361063e+01       1.052406834498e+02       3.795540036673e+01       1.711244380826e-01       3.510489637255e-08       7.275442887142e+01       4.223265850439e+02       2.062049478828e+02       7.583844444165e-04       6.769867722069e-01 
       2.468554528455e+03       9.052546747267e-05       1.475987631115e+02       2.030662088688e+01       1.399730314285e+04       5.667946579663e+00       3.456710336257e+07       8.043617105146e+01       1.023419179601e+02       3.716858225149e+01       1.675770164630e-01       3.510489637255e-08       7.075046974912e+01       4.123588518435e+02       2.019303048313e+02       7.619819039951e-04       6.784770487744e-01 
       2.451370503673e+03       9.165371569071e-05       1.484500559876e+02       2.006567042328e+01       1.399645184997e+04       5.707315362425e+00       3.432448567294e+07       8.087172938469e+01       9.952298827002e+01       3.639807267069e+01       1.641031229517e-01       3.510489637255e-08       6.880170228672e+01       4.026311295358e+02       1.977442631504e+02       7.656043971935e-04       6.799639938813e-01 
       2.434306000995e+03       9.279551202771e-05       1.493055765441e+02       1.982769588207e+01       1.399559632941e+04       5.746955956949e+00       3.408355972852e+07       8.130912194975e+01       9.678169583306e+01       3.564353364346e+01       1.607012337397e-01       3.510489637255e-08       6.690660659669e+01       3.931375239920e+02       1.936449866500e+02       7.692521006834e-04       6.814475819289e-01 
       2.417360189502e+03       9.395101235832e-05       1.501653406895e+02       1.959265904758e+01       1.399473656527e+04       5.786870221407e+00       3.384431377202e+07       8.174835205898e+01       9.411590264039e+01       3.490463419227e+01       1.573698565928e-01       3.510489637255e-08       6.506370464220e+01       3.838722885546e+02       1.896306771881e+02       7.729251923722e-04       6.829277876024e-01 
       2.400532244051e+03       9.512037427338e-05       1.510293643673e+02       1.936052221104e+01       1.399387254159e+04       5.827060026471e+00       3.360673612776e+07       8.218942299738e+01       9.152352955426e+01       3.418105019785e+01       1.541075301977e-01       3.510489637255e-08       6.327155908479e+01       3.748298202843e+02       1.856995738821e+02       7.766238514111e-04       6.844045858711e-01 
       2.383821345230e+03       9.630375709814e-05       1.518976635549e+02       1.913124816378e+01       1.399300424240e+04       5.867527255403e+00       3.337081520117e+07       8.263233802241e+01       8.900255468709e+01       3.347246425706e+01       1.509128235215e-01       3.510489637255e-08       6.152877216392e+01       3.660046563041e+02       1.818499523374e+02       7.803482582046e-04       6.858779519897e-01 
       2.367226679324e+03       9.750132191067e-05       1.527702542648e+02       1.890480019036e+01       1.399213165169e+04       5.908273804131e+00       3.313653947815e+07       8.307710036383e+01       8.655101182520e+01       3.277856554381e+01       1.477843351840e-01       3.510489637255e-08       5.983398460721e+01       3.573914702374e+02       1.780801238909e+02       7.840985944183e-04       6.873478614996e-01 
       2.350747438272e+03       9.871323156047e-05       1.536471525440e+02       1.868114206194e+01       1.399125475341e+04       5.949301581335e+00       3.290389752455e+07       8.352371322342e+01       8.416698889599e+01       3.209904967274e+01       1.447206928437e-01       3.510489637255e-08       5.818587457081e+01       3.489850687385e+02       1.743884348710e+02       7.878750429886e-04       6.888142902295e-01 
       2.334382819630e+03       9.993965068728e-05       1.545283744743e+02       1.846023802967e+01       1.399037353148e+04       5.990612508532e+00       3.267287798562e+07       8.397217977484e+01       8.184862647727e+01       3.143361856579e+01       1.417205525960e-01       3.510489637255e-08       5.658315660888e+01       3.407803881122e+02       1.707732658726e+02       7.916777881311e-04       6.902772142961e-01 
       2.318132026527e+03       1.011807457401e-04       1.554139361724e+02       1.824205281818e+01       1.398948796978e+04       6.032208520155e+00       3.244346958545e+07       8.442250316341e+01       7.959411634765e+01       3.078198032153e+01       1.387825983838e-01       3.510489637255e-08       5.502458067143e+01       3.327724910211e+02       1.672330310470e+02       7.955070153496e-04       6.917366101056e-01 
       2.301994267635e+03       1.024366849964e-04       1.563038537901e+02       1.802655161913e+01       1.398859805217e+04       6.074091563646e+00       3.221566112639e+07       8.487468650590e+01       7.740170007682e+01       3.014384908719e+01       1.359055414211e-01       3.510489637255e-08       5.350893112979e+01       3.249565632773e+02       1.637661774070e+02       7.993629114452e-04       6.931924543540e-01 
       2.285968757121e+03       1.037076385814e-04       1.571981435142e+02       1.781370008497e+01       1.398770376244e+04       6.116263599531e+00       3.198944148856e+07       8.532873289031e+01       7.526966765468e+01       2.951894493333e+01       1.330881196273e-01       3.510489637255e-08       5.203502582888e+01       3.173279107172e+02       1.603711841456e+02       8.032456645255e-04       6.946447240279e-01 
       2.270054714614e+03       1.049937784880e-04       1.580968215667e+02       1.760346432259e+01       1.398680508439e+04       6.158726601516e+00       3.176479962929e+07       8.578464537573e+01       7.319635615817e+01       2.890699373111e+01       1.303290970744e-01       3.510489637255e-08       5.060171516558e+01       3.098819561566e+02       1.570465619695e+02       8.071554640133e-04       6.960933964052e-01 
       2.254251365167e+03       1.062952785961e-04       1.589999042049e+02       1.739581088723e+01       1.398590200175e+04       6.201482556564e+00       3.154172458254e+07       8.624242699210e+01       7.118014845480e+01       2.830772703214e+01       1.276272634452e-01       3.510489637255e-08       4.920788119248e+01       3.026142364244e+02       1.537908524464e+02       8.110925006565e-04       6.975384490562e-01 
       2.238557939219e+03       1.076123146931e-04       1.599074077216e+02       1.719070677641e+01       1.398499449824e+04       6.244533464990e+00       3.132020545845e+07       8.670208074000e+01       6.921947194191e+01       2.772088195076e+01       1.249814335021e-01       3.510489637255e-08       4.785243674627e+01       2.955203994726e+02       1.506026273651e+02       8.150569665365e-04       6.989798598436e-01 
       2.222973672555e+03       1.089450644939e-04       1.608193484451e+02       1.698811942390e+01       1.398408255751e+04       6.287881340541e+00       3.110023144274e+07       8.716360959051e+01       6.731279732060e+01       2.714620104878e+01       1.223904465680e-01       3.510489637255e-08       4.653432460019e+01       2.885962015609e+02       1.474804881096e+02       8.190490550785e-04       7.004176069233e-01 
       2.207497806272e+03       1.102937076612e-04       1.617357427392e+02       1.678801669386e+01       1.398316616322e+04       6.331528210491e+00       3.088179179620e+07       8.762701648496e+01       6.545863740345e+01       2.658343222266e+01       1.198531660174e-01       3.510489637255e-08       4.525251663974e+01       2.818375045132e+02       1.444230650462e+02       8.230689610599e-04       7.018516687452e-01 
       2.192129586741e+03       1.116584258265e-04       1.626566070036e+02       1.659036687495e+01       1.398224529895e+04       6.375476115722e+00       3.066487585421e+07       8.809230433478e+01       6.365554595501e+01       2.603232859291e+01       1.173684787778e-01       3.510489637255e-08       4.400601306115e+01       2.752402730455e+02       1.414290169226e+02       8.271168806207e-04       7.032820240532e-01 
       2.176868265571e+03       1.130394026108e-04       1.635819576738e+02       1.639513867468e+01       1.398131994828e+04       6.419727110821e+00       3.044947302616e+07       8.855947602129e+01       6.190211656431e+01       2.549264839593e+01       1.149352948419e-01       3.510489637255e-08       4.279384159185e+01       2.688005721620e+02       1.384970302799e+02       8.311930112723e-04       7.047086518861e-01 
       2.161713099570e+03       1.144368236456e-04       1.645118112214e+02       1.620230121364e+01       1.398039009474e+04       6.464283264163e+00       3.023557279498e+07       8.902853439550e+01       6.019698154826e+01       2.496415487794e+01       1.125525467896e-01       3.510489637255e-08       4.161505673247e+01       2.625145646177e+02       1.356258188771e+02       8.352975519076e-04       7.061315315776e-01 
       2.146663350712e+03       1.158508765943e-04       1.654461841538e+02       1.601182402000e+01       1.397945572180e+04       6.509146658004e+00       3.002316471661e+07       8.949948227795e+01       5.853881088540e+01       2.444661619126e+01       1.102191893204e-01       3.510489637255e-08       4.046873901965e+01       2.563785084474e+02       1.328141231267e+02       8.394307028104e-04       7.075506427570e-01 
       2.131718286100e+03       1.172817511737e-04       1.663850930149e+02       1.582367702392e+01       1.397851681294e+04       6.554319388571e+00       2.981223841951e+07       8.997232245851e+01       5.692631117890e+01       2.393980529257e+01       1.079341987943e-01       3.510489637255e-08       3.935399430919e+01       2.503887545574e+02       1.300607095429e+02       8.435926656652e-04       7.089659653492e-01 
       2.116877177929e+03       1.187296391760e-04       1.673285543849e+02       1.563783055218e+01       1.397757335157e+04       6.599803566154e+00       2.960278360412e+07       9.044705769619e+01       5.535822464817e+01       2.344349984345e+01       1.056965727838e-01       3.510489637255e-08       3.826995307889e+01       2.445417443787e+02       1.273643702003e+02       8.477836435670e-04       7.103774795753e-01 
       2.102139303453e+03       1.201947344904e-04       1.682765848803e+02       1.545425532277e+01       1.397662532108e+04       6.645601315199e+00       2.939479004240e+07       9.092369071897e+01       5.383332814814e+01       2.295748211284e+01       1.035053296341e-01       3.510489637255e-08       3.721576975062e+01       2.388340075814e+02       1.247239222050e+02       8.520038410313e-04       7.117851659522e-01 
       2.087503944949e+03       1.216772331256e-04       1.692292011543e+02       1.527292243962e+01       1.397567270480e+04       6.691714774396e+00       2.918824757730e+07       9.140222422361e+01       5.235043221568e+01       2.248153888161e+01       1.013595080325e-01       3.510489637255e-08       3.619062203108e+01       2.332621598467e+02       1.221382071752e+02       8.562534640037e-04       7.131890052937e-01 
       2.072970389681e+03       1.231773332319e-04       1.701864198970e+02       1.509380338739e+01       1.397471548606e+04       6.738146096777e+00       2.898314612230e+07       9.188266087545e+01       5.090838014215e+01       2.201546134906e+01       9.925816658728e-02       3.510489637255e-08       3.519371027060e+01       2.278229006973e+02       1.196060907338e+02       8.605327198704e-04       7.145889787097e-01 
       2.058537929865e+03       1.246952351246e-04       1.711482578351e+02       1.491687002632e+01       1.397375364812e+04       6.784897449806e+00       2.877947566090e+07       9.236500330829e+01       4.950604707156e+01       2.155904504137e+01       9.720038341466e-02       3.510489637255e-08       3.422425683972e+01       2.225130113820e+02       1.171264620108e+02       8.648418174679e-04       7.159850676069e-01 
       2.044205862638e+03       1.262311413062e-04       1.721147317323e+02       1.474209458713e+01       1.397278717422e+04       6.831971015476e+00       2.857722624612e+07       9.284925412415e+01       4.814233912349e+01       2.111208972198e+01       9.518525573479e-02       3.510489637255e-08       3.328150552286e+01       2.173293528158e+02       1.146982331567e+02       8.691809670933e-04       7.173772536888e-01 
       2.029973490020e+03       1.277852564897e-04       1.730858583897e+02       1.456944966606e+01       1.397181604757e+04       6.879368990400e+00       2.837638800004e+07       9.333541589312e+01       4.681619254024e+01       2.067439930374e+01       9.321189947583e-02       3.510489637255e-08       3.236472092872e+01       2.122688635720e+02       1.123203388647e+02       8.735503805146e-04       7.187655189552e-01 
       2.015840118881e+03       1.293577876225e-04       1.740616546453e+02       1.439890821992e+01       1.397084025131e+04       6.927093585911e+00       2.817695111333e+07       9.382349115321e+01       4.552657285741e+01       2.024578176299e+01       9.127944888634e-02       3.510489637255e-08       3.147318791686e+01       2.073285579257e+02       1.099917359044e+02       8.779502709807e-04       7.201498457027e-01 
       2.001805060911e+03       1.309489439095e-04       1.750421373747e+02       1.423044356119e+01       1.396985976858e+04       6.975147028153e+00       2.797890584473e+07       9.431348241013e+01       4.427247409727e+01       1.982604905534e+01       8.938705615573e-02       3.510489637255e-08       3.060621104013e+01       2.025055239481e+02       1.077114026641e+02       8.823808532322e-04       7.215302165246e-01 
       1.987867632579e+03       1.325589368372e-04       1.760273234911e+02       1.406402935325e+01       1.396887458247e+04       7.023531558184e+00       2.778224252062e+07       9.480539213716e+01       4.305291798448e+01       1.941501703322e+01       8.753389104246e-02       3.510489637255e-08       2.976311400243e+01       1.977969216490e+02       1.054783387027e+02       8.868423435116e-04       7.229066143104e-01 
       1.974027155106e+03       1.341879801979e-04       1.770172299452e+02       1.389963960564e+01       1.396788467601e+04       7.072249432064e+00       2.758695153452e+07       9.529922277496e+01       4.186695318324e+01       1.901250536513e+01       8.571914051007e-02       3.510489637255e-08       2.894323913134e+01       1.931999811666e+02       1.032915643113e+02       8.913349595737e-04       7.242790222459e-01 
       1.960282954432e+03       1.358362901142e-04       1.780118737258e+02       1.373724866938e+01       1.396689003223e+04       7.121302920961e+00       2.739302334665e+07       9.579497673141e+01       4.071365455554e+01       1.861833745661e+01       8.394200837067e-02       3.510489637255e-08       2.814594686541e+01       1.887120010044e+02       1.011501200834e+02       8.958589206966e-04       7.256474238131e-01 
       1.946634361180e+03       1.375040850633e-04       1.790112718594e+02       1.357683123238e+01       1.396589063410e+04       7.170694311246e+00       2.720044848344e+07       9.629265638145e+01       3.959212243982e+01       1.823234037277e+01       8.220171493583e-02       3.510489637255e-08       2.737061525537e+01       1.843303463124e+02       9.905306649444e+01       9.004144476917e-04       7.270118027897e-01 
       1.933080710622e+03       1.391915859023e-04       1.800154414108e+02       1.341836231486e+01       1.396488646455e+04       7.220425904591e+00       2.700921753711e+07       9.679226406690e+01       3.850148194946e+01       1.785434476245e+01       8.049749667472e-02       3.510489637255e-08       2.661663947928e+01       1.800524472128e+02       9.699948348987e+01       9.050017629152e-04       7.283721432489e-01 
       1.919621342654e+03       1.408990158933e-04       1.810243994831e+02       1.326181726491e+01       1.396387750647e+04       7.270500018070e+00       2.681932116514e+07       9.729380209633e+01       3.744088229059e+01       1.748418478404e+01       7.882860587933e-02       3.510489637255e-08       2.588343137085e+01       1.758757971680e+02       9.498847008150e+01       9.096210902786e-04       7.297284295592e-01 
       1.906255601757e+03       1.426266007287e-04       1.820381632177e+02       1.310717175406e+01       1.396286374274e+04       7.320918984260e+00       2.663075008991e+07       9.779727274486e+01       3.640949609874e+01       1.712169803266e+01       7.719431033662e-02       3.510489637255e-08       2.517041896088e+01       1.717979513903e+02       9.301914395259e+01       9.142726552591e-04       7.310806463840e-01 
       1.892982836968e+03       1.443745685571e-04       1.830567497948e+02       1.295440177287e+01       1.396184515616e+04       7.371685151337e+00       2.644349509817e+07       9.830267825402e+01       3.540651879365e+01       1.676672546905e+01       7.559389300743e-02       3.510489637255e-08       2.447704603122e+01       1.678165252930e+02       9.109064107098e+01       9.189566849116e-04       7.324287786812e-01 
       1.879802401846e+03       1.461431500090e-04       1.840801764332e+02       1.280348362672e+01       1.396082172952e+04       7.422800883186e+00       2.625754704064e+07       9.881002083161e+01       3.443116795194e+01       1.641911134975e+01       7.402665171212e-02       3.510489637255e-08       2.380277168111e+01       1.639291929798e+02       8.920211531019e+01       9.236734078789e-04       7.337728117026e-01 
       1.866713654447e+03       1.479325782235e-04       1.851084603906e+02       1.265439393150e+01       1.395979344557e+04       7.474268559493e+00       2.607289683154e+07       9.931930265154e+01       3.348268269699e+01       1.607870315886e+01       7.249189882263e-02       3.510489637255e-08       2.314706990538e+01       1.601336857736e+02       8.735273807842e+01       9.284230544030e-04       7.351127309936e-01 
       1.853715957282e+03       1.497430888745e-04       1.861416189640e+02       1.250710960943e+01       1.395876028699e+04       7.526090575856e+00       2.588953544816e+07       9.983052585363e+01       3.256032310566e+01       1.574535154115e+01       7.098896096100e-02       3.510489637255e-08       2.250942918431e+01       1.564277907824e+02       8.554169795522e+01       9.332058563366e-04       7.364485223928e-01 
       1.840808677298e+03       1.515749201975e-04       1.871796694894e+02       1.236160788498e+01       1.395772223647e+04       7.578269343884e+00       2.570745393044e+07       1.003436925435e+02       3.166336963129e+01       1.541891023657e+01       6.951717870410e-02       3.510489637255e-08       2.188935208472e+01       1.528093495021e+02       8.376820033571e+01       9.380220471540e-04       7.377801720311e-01 
       1.827991185838e+03       1.534283130170e-04       1.882226293423e+02       1.221786628076e+01       1.395667927661e+04       7.630807291301e+00       2.552664338049e+07       1.008588047925e+02       3.079112254267e+01       1.509923601611e+01       6.807590629445e-02       3.510489637255e-08       2.128635487217e+01       1.492762564545e+02       8.203146708214e+01       9.428718619630e-04       7.391076663315e-01 
       1.815262858614e+03       1.553035107735e-04       1.892705159377e+02       1.207586261350e+01       1.395563139002e+04       7.683706862052e+00       2.534709496219e+07       1.013758646375e+02       2.994290137837e+01       1.478618861900e+01       6.666451135709e-02       3.510489637255e-08       2.069996713368e+01       1.458264578602e+02       8.033073618267e+01       9.477555375155e-04       7.404309920082e-01 
       1.802623075677e+03       1.572007595516e-04       1.903233467306e+02       1.193557499014e+01       1.395457855923e+04       7.736970516407e+00       2.516879990077e+07       1.018948740804e+02       2.911804441613e+01       1.447963069122e+01       6.528237462226e-02       3.510489637255e-08       2.012973141094e+01       1.424579503453e+02       7.866526141726e+01       9.526733122200e-04       7.417501360662e-01 
       1.790071221388e+03       1.591203081073e-04       1.913811392157e+02       1.179698180387e+01       1.395352076674e+04       7.790600731069e+00       2.499174948235e+07       1.024158350888e+02       2.831590815689e+01       1.417942772523e+01       6.392888965388e-02       3.510489637255e-08       1.957520284362e+01       1.391687796809e+02       7.703431203042e+01       9.576254261523e-04       7.430650858004e-01 
